cell_line,fold,roc_auc,average_precision,f1_score,recall,precision,primary_metric,quantile
CVCL_0028,0,0.2336900234222412,0.8289926052093506,0.843090295791626,0.8738992810249329,0.840139627456665,,0.5
CVCL_0028,0,0.2790883481502533,0.8584232926368713,0.8771563768386841,0.9364761710166931,0.8650467991828918,,0.8
CVCL_0028,0,0.2796468734741211,0.858686089515686,0.8772855997085571,0.9367895722389221,0.8653191328048706,,0.9
CVCL_0028,0,0.280605673789978,0.8587529063224792,0.8774958252906799,0.9379360675811768,0.865422785282135,,0.99
CVCL_0028,0,0.280605673789978,0.8587529063224792,0.8774958252906799,0.9379360675811768,0.865422785282135,,0.995
CVCL_0028,1,0.26297104358673096,0.8195022344589233,0.8379606008529663,0.8747870326042175,0.8329812288284302,,0.005
CVCL_0028,1,0.26297104358673096,0.8195022344589233,0.8379606008529663,0.8747870326042175,0.8329812288284302,,0.01
CVCL_0028,1,0.26309895515441895,0.8214128017425537,0.8399553298950195,0.8749138116836548,0.8357700705528259,,0.1
CVCL_0028,1,0.26311248540878296,0.821739137172699,0.8401806354522705,0.8754065632820129,0.8360472321510315,,0.2
CVCL_0028,1,0.26370561122894287,0.8228264451026917,0.8411825299263,0.8755559325218201,0.8368951082229614,,0.5
CVCL_0028,1,0.30605778098106384,0.8471044898033142,0.8689772486686707,0.9339455366134644,0.8544615507125854,,0.8
CVCL_0028,1,0.3062458634376526,0.8486031889915466,0.8700709939002991,0.934309184551239,0.8560249209403992,,0.9
CVCL_0028,1,0.30896109342575073,0.8507738709449768,0.8729928135871887,0.9381178617477417,0.8583974242210388,,0.99
CVCL_0028,1,0.30896109342575073,0.8507738709449768,0.8729928135871887,0.9381178617477417,0.8583974242210388,,0.995
CVCL_0028,2,0.3348110616207123,0.7768869400024414,0.8041096925735474,0.852004885673523,0.795536458492279,,0.005
CVCL_0028,2,0.3348110616207123,0.7768869400024414,0.8041096925735474,0.852004885673523,0.795536458492279,,0.01
CVCL_0028,2,0.3360143005847931,0.7775798439979553,0.8051167726516724,0.8537116646766663,0.7970480918884277,,0.1
CVCL_0028,2,0.33617690205574036,0.7794402241706848,0.8068559765815735,0.8540586233139038,0.7988819479942322,,0.2
CVCL_0028,2,0.33694472908973694,0.7799170613288879,0.8069831132888794,0.8549808859825134,0.7997483015060425,,0.5
