quantile,value,pert_id,n_batches_pert,cell_line
0.995,10.942916254238892,FLLL32,2,sciplex_K562
0.1,4.935264384675394,Fasudil (HA-1077) HCl,2,sciplex_K562
0.2,5.032726019301844,Fasudil (HA-1077) HCl,2,sciplex_K562
0.5,5.273280755771431,Fasudil (HA-1077) HCl,2,sciplex_K562
0.8,6.977071496967691,Fasudil (HA-1077) HCl,2,sciplex_K562
0.9,7.207307967591361,Fasudil (HA-1077) HCl,2,sciplex_K562
0.99,7.8132119644937665,Fasudil (HA-1077) HCl,2,sciplex_K562
0.995,7.8357467317064,Fasudil (HA-1077) HCl,2,sciplex_K562
0.1,6.686526166426751,"Fedratinib (SAR302503, TG101348)",2,sciplex_K562
0.2,6.815248252104408,"Fedratinib (SAR302503, TG101348)",2,sciplex_K562
0.5,7.339704214153378,"Fedratinib (SAR302503, TG101348)",2,sciplex_K562
0.8,10.081207941027854,"Fedratinib (SAR302503, TG101348)",2,sciplex_K562
0.9,10.602065143778589,"Fedratinib (SAR302503, TG101348)",2,sciplex_K562
0.99,11.292835507789384,"Fedratinib (SAR302503, TG101348)",2,sciplex_K562
0.995,11.324881574960827,"Fedratinib (SAR302503, TG101348)",2,sciplex_K562
0.1,4.752094395074628,Filgotinib (GLPG0634),2,sciplex_K562
0.2,4.824135845259851,Filgotinib (GLPG0634),2,sciplex_K562
0.5,4.983359235800824,Filgotinib (GLPG0634),2,sciplex_K562
0.8,5.696665689321351,Filgotinib (GLPG0634),2,sciplex_K562
0.9,6.997523038572636,Filgotinib (GLPG0634),2,sciplex_K562
0.99,7.358298324118044,Filgotinib (GLPG0634),2,sciplex_K562
0.995,7.365218036623507,Filgotinib (GLPG0634),2,sciplex_K562
0.1,10.60902445816955,Flavopiridol HCl,2,sciplex_K562
0.2,11.325876795113794,Flavopiridol HCl,2,sciplex_K562
0.5,19.46206716630629,Flavopiridol HCl,2,sciplex_K562
0.8,21.56678098190063,Flavopiridol HCl,2,sciplex_K562
0.9,22.867103175195986,Flavopiridol HCl,2,sciplex_K562
0.99,24.505903959752878,Flavopiridol HCl,2,sciplex_K562
0.995,24.56639346012045,Flavopiridol HCl,2,sciplex_K562
0.1,4.525931459365481,"Fluorouracil (5-Fluoracil, 5-FU)",2,sciplex_K562
0.2,4.598598056485515,"Fluorouracil (5-Fluoracil, 5-FU)",2,sciplex_K562
0.5,4.775711435019042,"Fluorouracil (5-Fluoracil, 5-FU)",2,sciplex_K562
0.8,6.449788138486748,"Fluorouracil (5-Fluoracil, 5-FU)",2,sciplex_K562
0.9,6.652762662480794,"Fluorouracil (5-Fluoracil, 5-FU)",2,sciplex_K562
0.99,6.979900620980478,"Fluorouracil (5-Fluoracil, 5-FU)",2,sciplex_K562
0.995,7.037639980803419,"Fluorouracil (5-Fluoracil, 5-FU)",2,sciplex_K562
0.1,4.669554526068504,Fulvestrant,2,sciplex_K562
0.2,4.791004548907783,Fulvestrant,2,sciplex_K562
0.5,6.72046586604241,Fulvestrant,2,sciplex_K562
0.8,7.104097993698921,Fulvestrant,2,sciplex_K562
0.9,7.190737232283513,Fulvestrant,2,sciplex_K562
0.99,7.3529421636083425,Fulvestrant,2,sciplex_K562
0.995,7.358130945238608,Fulvestrant,2,sciplex_K562
0.1,4.950585660867659,G007-LK,2,sciplex_K562
0.2,5.061998649060837,G007-LK,2,sciplex_K562
0.5,6.8380465169831,G007-LK,2,sciplex_K562
0.8,7.38224797821047,G007-LK,2,sciplex_K562
0.9,7.624499125666904,G007-LK,2,sciplex_K562
0.99,8.087796995543423,G007-LK,2,sciplex_K562
0.995,8.121009317885504,G007-LK,2,sciplex_K562
0.1,5.02885063000595,GSK J1,2,sciplex_K562
0.2,5.153340745579717,GSK J1,2,sciplex_K562
0.5,7.09491396352586,GSK J1,2,sciplex_K562
0.8,7.4234164123977076,GSK J1,2,sciplex_K562
0.9,7.5858524233514135,GSK J1,2,sciplex_K562
0.99,8.028463577189402,GSK J1,2,sciplex_K562
0.995,8.170320713099645,GSK J1,2,sciplex_K562
0.1,4.781413184209754,GSK-LSD1 2HCl,2,sciplex_K562
0.2,4.863181901460488,GSK-LSD1 2HCl,2,sciplex_K562
0.5,5.039422608490819,GSK-LSD1 2HCl,2,sciplex_K562
0.8,5.746208975153936,GSK-LSD1 2HCl,2,sciplex_K562
0.9,7.08005902664166,GSK-LSD1 2HCl,2,sciplex_K562
0.99,7.277692508401352,GSK-LSD1 2HCl,2,sciplex_K562
0.995,7.295824866551228,GSK-LSD1 2HCl,2,sciplex_K562
0.1,5.41270349343508,GSK1070916,2,sciplex_K562
0.2,5.643031275975565,GSK1070916,2,sciplex_K562
0.5,7.709057879205896,GSK1070916,2,sciplex_K562
0.8,7.966107251107182,GSK1070916,2,sciplex_K562
0.9,8.118993243619723,GSK1070916,2,sciplex_K562
0.99,8.439814826238353,GSK1070916,2,sciplex_K562
0.995,8.462314304367688,GSK1070916,2,sciplex_K562
0.1,5.107976814830125,Gandotinib (LY2784544),2,sciplex_K562
0.2,5.23460165832594,Gandotinib (LY2784544),2,sciplex_K562
0.5,7.768063189380141,Gandotinib (LY2784544),2,sciplex_K562
0.8,8.22061395975989,Gandotinib (LY2784544),2,sciplex_K562
0.9,8.33904204592742,Gandotinib (LY2784544),2,sciplex_K562
0.99,8.81767702036792,Gandotinib (LY2784544),2,sciplex_K562
0.995,8.845883668735203,Gandotinib (LY2784544),2,sciplex_K562
0.1,6.45277012500224,Givinostat (ITF2357),2,sciplex_K562
0.2,6.7230370063552725,Givinostat (ITF2357),2,sciplex_K562
0.5,8.435887545501615,Givinostat (ITF2357),2,sciplex_K562
0.8,9.8269005837045,Givinostat (ITF2357),2,sciplex_K562
0.9,10.33755078539231,Givinostat (ITF2357),2,sciplex_K562
0.99,10.973273412578521,Givinostat (ITF2357),2,sciplex_K562
0.995,11.017144093358452,Givinostat (ITF2357),2,sciplex_K562
0.1,5.628561753239593,Glesatinib?(MGCD265),2,sciplex_K562
0.2,5.839191224177215,Glesatinib?(MGCD265),2,sciplex_K562
0.5,7.240389975934827,Glesatinib?(MGCD265),2,sciplex_K562
0.8,8.729832089192268,Glesatinib?(MGCD265),2,sciplex_K562
0.9,8.9826353885423,Glesatinib?(MGCD265),2,sciplex_K562
0.99,9.688494852691033,Glesatinib?(MGCD265),2,sciplex_K562
0.995,10.059597653821552,Glesatinib?(MGCD265),2,sciplex_K562
0.1,5.644386431719824,Hesperadin,2,sciplex_K562
0.2,5.864104754979817,Hesperadin,2,sciplex_K562
0.5,6.316680468970661,Hesperadin,2,sciplex_K562
0.8,8.498122596577737,Hesperadin,2,sciplex_K562
0.9,8.857100977650713,Hesperadin,2,sciplex_K562
0.99,9.41015126836891,Hesperadin,2,sciplex_K562
0.995,9.580074871963088,Hesperadin,2,sciplex_K562
0.1,4.4730540633819285,INO-1001 (3-Aminobenzamide),2,sciplex_K562
0.2,4.517616552796697,INO-1001 (3-Aminobenzamide),2,sciplex_K562
0.5,4.670695560864029,INO-1001 (3-Aminobenzamide),2,sciplex_K562
0.8,5.307807061290859,INO-1001 (3-Aminobenzamide),2,sciplex_K562
0.9,6.437185520839771,INO-1001 (3-Aminobenzamide),2,sciplex_K562
0.99,6.878431784016285,INO-1001 (3-Aminobenzamide),2,sciplex_K562
0.995,6.882885105047938,INO-1001 (3-Aminobenzamide),2,sciplex_K562
0.1,4.700973457525636,IOX2,2,sciplex_K562
0.2,4.810594392056457,IOX2,2,sciplex_K562
0.5,6.611855281730003,IOX2,2,sciplex_K562
0.8,6.906161205138825,IOX2,2,sciplex_K562
0.9,7.022133809757447,IOX2,2,sciplex_K562
0.99,7.395608616474864,IOX2,2,sciplex_K562
0.995,7.418985358876766,IOX2,2,sciplex_K562
0.1,5.050777715231408,ITSA-1 (ITSA1),2,sciplex_K562
0.2,5.175005279609493,ITSA-1 (ITSA1),2,sciplex_K562
0.5,5.439685632285155,ITSA-1 (ITSA1),2,sciplex_K562
0.8,7.0867759037315725,ITSA-1 (ITSA1),2,sciplex_K562
0.9,7.27306153221062,ITSA-1 (ITSA1),2,sciplex_K562
0.99,7.509231866079967,ITSA-1 (ITSA1),2,sciplex_K562
0.995,7.514006619420658,ITSA-1 (ITSA1),2,sciplex_K562
0.1,5.159571993238495,Iniparib (BSI-201),2,sciplex_K562
0.2,5.384634375411033,Iniparib (BSI-201),2,sciplex_K562
0.5,6.8883525752805,Iniparib (BSI-201),2,sciplex_K562
0.8,7.83530488196868,Iniparib (BSI-201),2,sciplex_K562
0.9,8.150583119508859,Iniparib (BSI-201),2,sciplex_K562
0.99,8.755461776018791,Iniparib (BSI-201),2,sciplex_K562
0.995,8.75597680352476,Iniparib (BSI-201),2,sciplex_K562
0.1,4.855436995782978,Ivosidenib (AG-120),2,sciplex_K562
0.2,4.923106443507702,Ivosidenib (AG-120),2,sciplex_K562
0.5,5.114724305845063,Ivosidenib (AG-120),2,sciplex_K562
0.8,6.120212967442228,Ivosidenib (AG-120),2,sciplex_K562
0.9,7.093714245746805,Ivosidenib (AG-120),2,sciplex_K562
0.99,7.667139243225049,Ivosidenib (AG-120),2,sciplex_K562
0.995,7.704145986088865,Ivosidenib (AG-120),2,sciplex_K562
0.1,4.759790635561388,JNJ-26854165 (Serdemetan),2,sciplex_K562
0.2,4.834859231344658,JNJ-26854165 (Serdemetan),2,sciplex_K562
0.5,5.070487265439124,JNJ-26854165 (Serdemetan),2,sciplex_K562
0.8,6.868497626303303,JNJ-26854165 (Serdemetan),2,sciplex_K562
0.9,7.057748274132413,JNJ-26854165 (Serdemetan),2,sciplex_K562
0.99,7.43078129241366,JNJ-26854165 (Serdemetan),2,sciplex_K562
0.995,7.453577072701699,JNJ-26854165 (Serdemetan),2,sciplex_K562
0.1,6.245636886644246,JNJ-7706621,2,sciplex_K562
0.2,6.465853225199578,JNJ-7706621,2,sciplex_K562
0.5,7.017616580440724,JNJ-7706621,2,sciplex_K562
0.8,10.202719531084343,JNJ-7706621,2,sciplex_K562
0.9,10.616778363919154,JNJ-7706621,2,sciplex_K562
0.99,11.513159030984589,JNJ-7706621,2,sciplex_K562
0.995,11.528275272616627,JNJ-7706621,2,sciplex_K562
0.1,5.304842077926332,KW-2449,2,sciplex_K562
0.2,5.436021764042279,KW-2449,2,sciplex_K562
0.5,5.8967968781449915,KW-2449,2,sciplex_K562
0.8,8.062012152410347,KW-2449,2,sciplex_K562
0.9,8.241309139983871,KW-2449,2,sciplex_K562
0.99,8.704256722375993,KW-2449,2,sciplex_K562
0.995,8.710780012124713,KW-2449,2,sciplex_K562
0.1,4.847031264122313,Ki16425,2,sciplex_K562
0.2,4.921940015560723,Ki16425,2,sciplex_K562
0.5,6.1668621819995275,Ki16425,2,sciplex_K562
0.8,7.297895702370239,Ki16425,2,sciplex_K562
0.9,7.431107094027955,Ki16425,2,sciplex_K562
0.99,8.032267078991428,Ki16425,2,sciplex_K562
0.995,8.18569123344739,Ki16425,2,sciplex_K562
0.1,5.287049044386932,Ki8751,2,sciplex_K562
0.2,5.4540149786505285,Ki8751,2,sciplex_K562
0.5,7.406770907047598,Ki8751,2,sciplex_K562
0.8,7.765563311659187,Ki8751,2,sciplex_K562
0.9,7.905874028226925,Ki8751,2,sciplex_K562
0.99,8.12552119092459,Ki8751,2,sciplex_K562
0.995,8.155061929084312,Ki8751,2,sciplex_K562
0.1,5.021858780074229,Lapatinib (GW-572016) Ditosylate,2,sciplex_K562
0.2,5.177046185904022,Lapatinib (GW-572016) Ditosylate,2,sciplex_K562
0.5,7.357262747129299,Lapatinib (GW-572016) Ditosylate,2,sciplex_K562
0.8,7.792292660935744,Lapatinib (GW-572016) Ditosylate,2,sciplex_K562
0.9,7.944649522640995,Lapatinib (GW-572016) Ditosylate,2,sciplex_K562
0.99,8.2960518733666,Lapatinib (GW-572016) Ditosylate,2,sciplex_K562
0.995,8.340801675341721,Lapatinib (GW-572016) Ditosylate,2,sciplex_K562
0.1,4.476920510854839,Lenalidomide (CC-5013),2,sciplex_K562
0.2,4.5704655936691285,Lenalidomide (CC-5013),2,sciplex_K562
0.5,4.817818162965328,Lenalidomide (CC-5013),2,sciplex_K562
0.8,6.58242121533896,Lenalidomide (CC-5013),2,sciplex_K562
0.9,6.78760014394642,Lenalidomide (CC-5013),2,sciplex_K562
0.99,7.092437181019598,Lenalidomide (CC-5013),2,sciplex_K562
0.995,7.28888195022151,Lenalidomide (CC-5013),2,sciplex_K562
0.1,4.512320845687418,Linifanib (ABT-869),2,sciplex_K562
0.2,4.630816385910948,Linifanib (ABT-869),2,sciplex_K562
0.5,4.864670135323577,Linifanib (ABT-869),2,sciplex_K562
0.8,6.505994970562323,Linifanib (ABT-869),2,sciplex_K562
0.9,6.606571950296066,Linifanib (ABT-869),2,sciplex_K562
0.99,6.851644810026805,Linifanib (ABT-869),2,sciplex_K562
0.995,6.873771636751652,Linifanib (ABT-869),2,sciplex_K562
0.1,4.9911055851236625,Lomustine ,2,sciplex_K562
0.2,5.092712023265337,Lomustine ,2,sciplex_K562
0.5,5.337565430264429,Lomustine ,2,sciplex_K562
0.8,7.689143153414036,Lomustine ,2,sciplex_K562
0.9,7.97049352850948,Lomustine ,2,sciplex_K562
0.99,8.351728527304639,Lomustine ,2,sciplex_K562
0.995,8.4116358190639,Lomustine ,2,sciplex_K562
0.1,6.372454477547822,"Luminespib (AUY-922, NVP-AUY922)",2,sciplex_K562
0.2,6.603984048283312,"Luminespib (AUY-922, NVP-AUY922)",2,sciplex_K562
0.5,8.128986141165473,"Luminespib (AUY-922, NVP-AUY922)",2,sciplex_K562
0.8,9.745882856043536,"Luminespib (AUY-922, NVP-AUY922)",2,sciplex_K562
0.9,10.149008341128848,"Luminespib (AUY-922, NVP-AUY922)",2,sciplex_K562
0.99,11.299561963462404,"Luminespib (AUY-922, NVP-AUY922)",2,sciplex_K562
0.995,11.302819241527052,"Luminespib (AUY-922, NVP-AUY922)",2,sciplex_K562
0.1,7.290853630725886,M344,2,sciplex_K562
0.2,9.310083031301307,M344,2,sciplex_K562
0.5,10.38827138531557,M344,2,sciplex_K562
0.8,10.821735454542655,M344,2,sciplex_K562
0.9,11.208445168006131,M344,2,sciplex_K562
0.99,11.801887161332557,M344,2,sciplex_K562
0.995,11.8144297589872,M344,2,sciplex_K562
0.1,4.620792313200901,MC1568,2,sciplex_K562
0.2,4.773903684364529,MC1568,2,sciplex_K562
0.5,6.592603597196582,MC1568,2,sciplex_K562
0.8,6.842995550435659,MC1568,2,sciplex_K562
0.9,6.9521270444424035,MC1568,2,sciplex_K562
0.99,7.2283190946768965,MC1568,2,sciplex_K562
0.995,7.257289709255638,MC1568,2,sciplex_K562
0.1,4.728646618248119,MK-0752,2,sciplex_K562
0.2,4.846236078953409,MK-0752,2,sciplex_K562
0.5,5.13648256545374,MK-0752,2,sciplex_K562
0.8,7.413097100370431,MK-0752,2,sciplex_K562
0.9,7.611168071276548,MK-0752,2,sciplex_K562
0.99,8.06961231237856,MK-0752,2,sciplex_K562
0.995,8.231619756135206,MK-0752,2,sciplex_K562
0.1,7.323494270993581,MK-5108 (VX-689),2,sciplex_K562
0.2,7.864715291929901,MK-5108 (VX-689),2,sciplex_K562
0.5,10.485621634164684,MK-5108 (VX-689),2,sciplex_K562
0.8,11.116871929520451,MK-5108 (VX-689),2,sciplex_K562
0.9,11.364447805171858,MK-5108 (VX-689),2,sciplex_K562
0.99,12.265234559957282,MK-5108 (VX-689),2,sciplex_K562
0.995,12.277269697351947,MK-5108 (VX-689),2,sciplex_K562
0.1,4.943704943510135,MLN8054,2,sciplex_K562
0.2,5.047392173047998,MLN8054,2,sciplex_K562
0.5,5.270643682163707,MLN8054,2,sciplex_K562
0.8,6.048855509778472,MLN8054,2,sciplex_K562
0.9,7.663531266483709,MLN8054,2,sciplex_K562
0.99,8.200177732115659,MLN8054,2,sciplex_K562
0.995,8.584022415394909,MLN8054,2,sciplex_K562
0.1,4.949845204294274,Maraviroc,2,sciplex_K562
0.2,5.107516539687936,Maraviroc,2,sciplex_K562
0.5,6.942672656286284,Maraviroc,2,sciplex_K562
0.8,7.365653785145839,Maraviroc,2,sciplex_K562
0.9,7.496777258615666,Maraviroc,2,sciplex_K562
0.99,7.7711148894636874,Maraviroc,2,sciplex_K562
0.995,7.784808992496404,Maraviroc,2,sciplex_K562
0.1,4.361766969135751,Meprednisone,2,sciplex_K562
0.2,4.450655830686443,Meprednisone,2,sciplex_K562
0.5,4.630959231738986,Meprednisone,2,sciplex_K562
0.8,6.196234699079299,Meprednisone,2,sciplex_K562
0.9,6.38264648011921,Meprednisone,2,sciplex_K562
0.99,6.90500763891497,Meprednisone,2,sciplex_K562
0.995,7.0244660393958505,Meprednisone,2,sciplex_K562
0.1,5.205763829322548,Mercaptopurine (6-MP),2,sciplex_K562
0.2,5.353598635497913,Mercaptopurine (6-MP),2,sciplex_K562
0.5,7.789202170071782,Mercaptopurine (6-MP),2,sciplex_K562
0.8,8.143199084582939,Mercaptopurine (6-MP),2,sciplex_K562
0.9,8.256729959081548,Mercaptopurine (6-MP),2,sciplex_K562
0.99,8.479094528083813,Mercaptopurine (6-MP),2,sciplex_K562
0.995,8.539155169977764,Mercaptopurine (6-MP),2,sciplex_K562
0.1,4.5009157028545035,Mesna ,2,sciplex_K562
0.2,4.598008633554887,Mesna ,2,sciplex_K562
0.5,5.5626381748435225,Mesna ,2,sciplex_K562
0.8,6.563827057945902,Mesna ,2,sciplex_K562
0.9,6.92675343341096,Mesna ,2,sciplex_K562
0.99,7.271395880199894,Mesna ,2,sciplex_K562
0.995,7.281842522438174,Mesna ,2,sciplex_K562
0.1,6.88778687244106,Mocetinostat (MGCD0103),2,sciplex_K562
0.2,7.209323359400814,Mocetinostat (MGCD0103),2,sciplex_K562
0.5,9.017394970138,Mocetinostat (MGCD0103),2,sciplex_K562
0.8,10.57230531145199,Mocetinostat (MGCD0103),2,sciplex_K562
0.9,11.075791732411115,Mocetinostat (MGCD0103),2,sciplex_K562
0.99,11.889029630437777,Mocetinostat (MGCD0103),2,sciplex_K562
0.995,11.912949765717336,Mocetinostat (MGCD0103),2,sciplex_K562
0.1,5.300952949092944,Momelotinib (CYT387),2,sciplex_K562
0.2,5.460856025894053,Momelotinib (CYT387),2,sciplex_K562
0.5,6.71594007647446,Momelotinib (CYT387),2,sciplex_K562
0.8,8.271887788326728,Momelotinib (CYT387),2,sciplex_K562
0.9,8.5605020521891,Momelotinib (CYT387),2,sciplex_K562
0.99,8.98578266461099,Momelotinib (CYT387),2,sciplex_K562
0.995,9.0399116053901,Momelotinib (CYT387),2,sciplex_K562
0.1,4.718686938023901,Motesanib Diphosphate (AMG-706),2,sciplex_K562
0.2,4.904178120579675,Motesanib Diphosphate (AMG-706),2,sciplex_K562
0.5,5.942761082476993,Motesanib Diphosphate (AMG-706),2,sciplex_K562
0.8,6.835938155847062,Motesanib Diphosphate (AMG-706),2,sciplex_K562
0.9,7.057716061379144,Motesanib Diphosphate (AMG-706),2,sciplex_K562
0.99,7.672669619714923,Motesanib Diphosphate (AMG-706),2,sciplex_K562
0.995,7.744979691430855,Motesanib Diphosphate (AMG-706),2,sciplex_K562
0.1,5.447901551625436,NVP-BSK805 2HCl,2,sciplex_K562
0.2,5.579196953164498,NVP-BSK805 2HCl,2,sciplex_K562
0.5,6.897564718464814,NVP-BSK805 2HCl,2,sciplex_K562
0.8,8.120686999814186,NVP-BSK805 2HCl,2,sciplex_K562
0.9,8.260708093949365,NVP-BSK805 2HCl,2,sciplex_K562
0.99,8.586451293194225,NVP-BSK805 2HCl,2,sciplex_K562
0.995,8.81438807339876,NVP-BSK805 2HCl,2,sciplex_K562
0.1,7.608294571318081,Navitoclax (ABT-263),2,sciplex_K562
0.2,7.994994788708371,Navitoclax (ABT-263),2,sciplex_K562
0.5,10.265228087954673,Navitoclax (ABT-263),2,sciplex_K562
0.8,11.894186797955909,Navitoclax (ABT-263),2,sciplex_K562
0.9,12.297981955200104,Navitoclax (ABT-263),2,sciplex_K562
0.99,13.849390073838139,Navitoclax (ABT-263),2,sciplex_K562
0.995,13.932188762717933,Navitoclax (ABT-263),2,sciplex_K562
0.1,5.277992553030331,Nilotinib (AMN-107),2,sciplex_K562
0.2,5.506273850234754,Nilotinib (AMN-107),2,sciplex_K562
0.5,7.434057243584222,Nilotinib (AMN-107),2,sciplex_K562
0.8,7.87896284456617,Nilotinib (AMN-107),2,sciplex_K562
0.9,8.094395102846875,Nilotinib (AMN-107),2,sciplex_K562
0.99,8.490955154559092,Nilotinib (AMN-107),2,sciplex_K562
0.995,8.681577747060254,Nilotinib (AMN-107),2,sciplex_K562
0.1,6.8079402597099925,Nintedanib (BIBF 1120),2,sciplex_K562
0.2,7.168977556040432,Nintedanib (BIBF 1120),2,sciplex_K562
0.5,9.377770372979803,Nintedanib (BIBF 1120),2,sciplex_K562
0.8,10.495501123643056,Nintedanib (BIBF 1120),2,sciplex_K562
0.9,10.88277790396613,Nintedanib (BIBF 1120),2,sciplex_K562
0.99,11.604826392777788,Nintedanib (BIBF 1120),2,sciplex_K562
0.995,11.68535851496541,Nintedanib (BIBF 1120),2,sciplex_K562
0.1,6.394031637987622,Obatoclax Mesylate (GX15-070),2,sciplex_K562
0.2,6.570572757475297,Obatoclax Mesylate (GX15-070),2,sciplex_K562
0.5,7.094013863978276,Obatoclax Mesylate (GX15-070),2,sciplex_K562
0.8,9.756682413961725,Obatoclax Mesylate (GX15-070),2,sciplex_K562
0.9,10.948506985768041,Obatoclax Mesylate (GX15-070),2,sciplex_K562
0.99,12.300346782429093,Obatoclax Mesylate (GX15-070),2,sciplex_K562
0.995,12.346968454497812,Obatoclax Mesylate (GX15-070),2,sciplex_K562
0.1,4.631636934723159,Ofloxacin,2,sciplex_K562
0.2,4.823286550500678,Ofloxacin,2,sciplex_K562
0.5,6.637628931966329,Ofloxacin,2,sciplex_K562
0.8,6.819458138125493,Ofloxacin,2,sciplex_K562
0.9,6.9031077220203985,Ofloxacin,2,sciplex_K562
0.99,7.063051060878112,Ofloxacin,2,sciplex_K562
0.995,7.072660104348312,Ofloxacin,2,sciplex_K562
0.1,5.034312502357081,PCI-34051,2,sciplex_K562
0.2,5.176304956762769,PCI-34051,2,sciplex_K562
0.5,6.361427389739531,PCI-34051,2,sciplex_K562
0.8,7.506586389432332,PCI-34051,2,sciplex_K562
0.9,7.714544366582242,PCI-34051,2,sciplex_K562
0.99,8.094241311633706,PCI-34051,2,sciplex_K562
0.995,8.232815446935028,PCI-34051,2,sciplex_K562
0.1,4.6635336394769595,PD173074,2,sciplex_K562
0.2,4.747676658571201,PD173074,2,sciplex_K562
0.5,5.782916661669169,PD173074,2,sciplex_K562
0.8,6.847168570944385,PD173074,2,sciplex_K562
0.9,7.016175833058546,PD173074,2,sciplex_K562
0.99,7.289774845014527,PD173074,2,sciplex_K562
0.995,7.320915663222951,PD173074,2,sciplex_K562
0.1,4.694425216577248,PD98059,2,sciplex_K562
0.2,4.763751385734281,PD98059,2,sciplex_K562
0.5,5.8829203050127274,PD98059,2,sciplex_K562
0.8,6.952375153052664,PD98059,2,sciplex_K562
0.9,7.1468849890831185,PD98059,2,sciplex_K562
0.99,7.415445759070409,PD98059,2,sciplex_K562
0.995,7.4227895332272915,PD98059,2,sciplex_K562
0.1,4.837683206837037,PF-3845,2,sciplex_K562
0.2,4.93372829768983,PF-3845,2,sciplex_K562
0.5,6.173307025021367,PF-3845,2,sciplex_K562
0.8,7.510461580770088,PF-3845,2,sciplex_K562
0.9,7.731825071080817,PF-3845,2,sciplex_K562
0.99,8.141868561960463,PF-3845,2,sciplex_K562
0.995,8.185661976870861,PF-3845,2,sciplex_K562
0.1,6.490581656019109,PF-573228,2,sciplex_K562
0.2,6.780829280533026,PF-573228,2,sciplex_K562
0.5,6.978647239211953,PF-573228,2,sciplex_K562
0.8,7.865931781974418,PF-573228,2,sciplex_K562
0.9,8.11270502971192,PF-573228,2,sciplex_K562
0.99,8.576760433697523,PF-573228,2,sciplex_K562
0.995,8.620445950277489,PF-573228,2,sciplex_K562
0.1,5.499294354961122,PFI-1 (PF-6405761),2,sciplex_K562
0.2,5.637008935929748,PFI-1 (PF-6405761),2,sciplex_K562
0.5,5.904347801497741,PFI-1 (PF-6405761),2,sciplex_K562
0.8,6.9649832075557505,PFI-1 (PF-6405761),2,sciplex_K562
0.9,8.698734836842622,PFI-1 (PF-6405761),2,sciplex_K562
0.99,9.27980520289066,PFI-1 (PF-6405761),2,sciplex_K562
0.995,9.40131713164095,PFI-1 (PF-6405761),2,sciplex_K562
0.1,6.488043807195244,PHA-680632,2,sciplex_K562
0.2,6.814438968254263,PHA-680632,2,sciplex_K562
0.5,8.875339997927174,PHA-680632,2,sciplex_K562
0.8,9.730201578903491,PHA-680632,2,sciplex_K562
0.9,10.221573999424223,PHA-680632,2,sciplex_K562
0.99,11.106328658936787,PHA-680632,2,sciplex_K562
0.995,11.211508087743447,PHA-680632,2,sciplex_K562
0.1,5.114274538299312,PJ34,2,sciplex_K562
0.2,5.2173887421804155,PJ34,2,sciplex_K562
0.5,6.4686802702243416,PJ34,2,sciplex_K562
0.8,7.615080913232086,PJ34,2,sciplex_K562
0.9,7.804313035938365,PJ34,2,sciplex_K562
0.99,8.096348010580003,PJ34,2,sciplex_K562
0.995,8.109219804823697,PJ34,2,sciplex_K562
0.1,6.77721464979589,Panobinostat (LBH589),2,sciplex_K562
0.2,7.026050945587393,Panobinostat (LBH589),2,sciplex_K562
0.5,7.678455158337148,Panobinostat (LBH589),2,sciplex_K562
0.8,10.423667031671537,Panobinostat (LBH589),2,sciplex_K562
0.9,10.802479224783944,Panobinostat (LBH589),2,sciplex_K562
0.99,11.700158432145873,Panobinostat (LBH589),2,sciplex_K562
0.995,11.759435109391276,Panobinostat (LBH589),2,sciplex_K562
0.1,6.994647656272828,"Patupilone (EPO906, Epothilone B)",2,sciplex_K562
0.2,7.3385366520592905,"Patupilone (EPO906, Epothilone B)",2,sciplex_K562
0.5,9.761082950461894,"Patupilone (EPO906, Epothilone B)",2,sciplex_K562
0.8,10.836671524047182,"Patupilone (EPO906, Epothilone B)",2,sciplex_K562
0.9,11.27903687252478,"Patupilone (EPO906, Epothilone B)",2,sciplex_K562
0.99,12.786678514912623,"Patupilone (EPO906, Epothilone B)",2,sciplex_K562
0.995,12.989648150982354,"Patupilone (EPO906, Epothilone B)",2,sciplex_K562
0.1,6.2448638564257,Pelitinib (EKB-569),2,sciplex_K562
0.2,6.578432570008479,Pelitinib (EKB-569),2,sciplex_K562
0.5,8.056630583326335,Pelitinib (EKB-569),2,sciplex_K562
0.8,9.505276516577664,Pelitinib (EKB-569),2,sciplex_K562
0.9,9.995993233538492,Pelitinib (EKB-569),2,sciplex_K562
0.99,10.741295495898429,Pelitinib (EKB-569),2,sciplex_K562
0.995,10.90346219079289,Pelitinib (EKB-569),2,sciplex_K562
0.1,5.377661039494717,Pirarubicin,2,sciplex_K562
0.2,5.484059326746035,Pirarubicin,2,sciplex_K562
0.5,5.905645011613959,Pirarubicin,2,sciplex_K562
0.8,8.093265948562493,Pirarubicin,2,sciplex_K562
0.9,8.579590890013751,Pirarubicin,2,sciplex_K562
0.99,8.985797516094063,Pirarubicin,2,sciplex_K562
0.995,9.063234501935591,Pirarubicin,2,sciplex_K562
0.1,6.651081413290209,Pracinostat (SB939),2,sciplex_K562
0.2,7.109260789159863,Pracinostat (SB939),2,sciplex_K562
0.5,9.51607825865122,Pracinostat (SB939),2,sciplex_K562
0.8,10.061885880688243,Pracinostat (SB939),2,sciplex_K562
0.9,10.28327831259086,Pracinostat (SB939),2,sciplex_K562
0.99,10.993371955307191,Pracinostat (SB939),2,sciplex_K562
0.995,11.014346254036361,Pracinostat (SB939),2,sciplex_K562
