,dataset,fold,metrics,name,f1_score,recall,precision,f1_classwise,f1_score_nans_are_zeros,primary_metric,roc_auc,average_precision,cell_line,quantile
54,expression/pert_prediction_essential_deg,Hep-G2.3,"{'f1_score': 0.3567768633365631, 'recall': 0.37027713656425476, 'precision': 0.37071704864501953, 'f1_classwise': 0.32230642437934875, 'f1_score_nans_are_zeros': 0.31908687949180603, 'primary_metric': 'f1_score'}",AIDO.Cell_100M_positional_(D=640),0.3567768633365631,0.37027713656425476,0.37071704864501953,0.32230642437934875,0.31908687949180603,f1_score,,,Hep-G2,
64,expression/pert_prediction_essential_deg,Jurkat.3,"{'f1_score': 0.3460617661476135, 'recall': 0.36875197291374207, 'precision': 0.36638927459716797, 'f1_classwise': 0.31677916646003723, 'f1_score_nans_are_zeros': 0.31516748666763306, 'primary_metric': 'f1_score'}",AIDO.Cell_3M_positional_(D=128),0.3460617661476135,0.36875197291374207,0.36638927459716797,0.31677916646003723,0.31516748666763306,f1_score,,,Jurkat,
64,expression/pert_prediction_essential_deg,hTERT-RPE1.3,"{'f1_score': 0.32812976837158203, 'recall': 0.3510034382343292, 'precision': 0.3530041575431824, 'f1_classwise': 0.3108621835708618, 'f1_score_nans_are_zeros': 0.30885255336761475, 'primary_metric': 'f1_score'}",AIDO.Cell_10M_positional_(D=256),0.32812976837158203,0.3510034382343292,0.3530041575431824,0.3108621835708618,0.30885255336761475,f1_score,,,hTERT-RPE1,
55,expression/pert_prediction_essential_deg,Hep-G2.3,"{'f1_score': 0.25326547026634216, 'recall': 0.36027804017066956, 'precision': 0.37241384387016296, 'f1_classwise': 0.22806458175182343, 'f1_score_nans_are_zeros': 0.22382017970085144, 'primary_metric': 'f1_score'}",AIDOprot_first_(D=384),0.25326547026634216,0.36027804017066956,0.37241384387016296,0.22806458175182343,0.22382017970085144,f1_score,,,Hep-G2,
65,expression/pert_prediction_essential_deg,Jurkat.3,"{'f1_score': 0.355765700340271, 'recall': 0.40199315547943115, 'precision': 0.3767860531806946, 'f1_classwise': 0.327938050031662, 'f1_score_nans_are_zeros': 0.32473093271255493, 'primary_metric': 'f1_score'}",AIDOprot_seq+struct_(D=1024),0.355765700340271,0.40199315547943115,0.3767860531806946,0.327938050031662,0.32473093271255493,f1_score,,,Jurkat,
65,expression/pert_prediction_essential_deg,hTERT-RPE1.3,"{'f1_score': 0.24975533783435822, 'recall': 0.3510063588619232, 'precision': 0.35878026485443115, 'f1_classwise': 0.23585325479507446, 'f1_score_nans_are_zeros': 0.23354247212409973, 'primary_metric': 'f1_score'}",AIDOprot_mean_(D=384),0.24975533783435822,0.3510063588619232,0.35878026485443115,0.23585325479507446,0.23354247212409973,f1_score,,,hTERT-RPE1,
66,expression/pert_prediction_essential_deg,hTERT-RPE1.3,"{'f1_score': 0.3150779902935028, 'recall': 0.46342262625694275, 'precision': 0.38364529609680176, 'f1_classwise': 0.30026480555534363, 'f1_score_nans_are_zeros': 0.2963520586490631, 'primary_metric': 'f1_score'}",STRING_Spectral_Medium_Conf_(D=128),0.3150779902935028,0.46342262625694275,0.38364529609680176,0.30026480555534363,0.2963520586490631,f1_score,,,hTERT-RPE1,
68,expression/pert_prediction_essential_deg,K-562.3,"{'f1_score': 0.393386572599411, 'recall': 0.5134768486022949, 'precision': 0.39852339029312134, 'f1_classwise': 0.38318541646003723, 'f1_score_nans_are_zeros': 0.37828314304351807, 'primary_metric': 'f1_score'}",STRING_sequence_(D=1024),0.393386572599411,0.5134768486022949,0.39852339029312134,0.38318541646003723,0.37828314304351807,f1_score,,,K-562,
66,expression/pert_prediction_essential_deg,Jurkat.3,"{'f1_score': 0.39159104228019714, 'recall': 0.4446759819984436, 'precision': 0.3958735167980194, 'f1_classwise': 0.3636567294597626, 'f1_score_nans_are_zeros': 0.3584456145763397, 'primary_metric': 'f1_score'}",STRING_network_(D=512),0.39159104228019714,0.4446759819984436,0.3958735167980194,0.3636567294597626,0.3584456145763397,f1_score,,,Jurkat,
56,expression/pert_prediction_essential_deg,Hep-G2.3,"{'f1_score': 0.4042071998119354, 'recall': 0.4545750021934509, 'precision': 0.408540278673172, 'f1_classwise': 0.37289631366729736, 'f1_score_nans_are_zeros': 0.3626247048377991, 'primary_metric': 'f1_score'}",RAG-16B_Human_Protein_Embedding_without_structure_mean_pooled_(D=2304),0.4042071998119354,0.4545750021934509,0.408540278673172,0.37289631366729736,0.3626247048377991,f1_score,,,Hep-G2,
67,expression/pert_prediction_essential_deg,hTERT-RPE1.3,"{'f1_score': 0.35789433121681213, 'recall': 0.4287600517272949, 'precision': 0.382006973028183, 'f1_classwise': 0.34099081158638, 'f1_score_nans_are_zeros': 0.33726224303245544, 'primary_metric': 'f1_score'}",scGenePT_GO_MF_(D=1536),0.35789433121681213,0.4287600517272949,0.382006973028183,0.34099081158638,0.33726224303245544,f1_score,,,hTERT-RPE1,
67,expression/pert_prediction_essential_deg,Jurkat.3,"{'f1_score': 0.3994104564189911, 'recall': 0.4574027955532074, 'precision': 0.4009115695953369, 'f1_classwise': 0.371827632188797, 'f1_score_nans_are_zeros': 0.36582252383232117, 'primary_metric': 'f1_score'}",scGenePT_GO_all_(D=1536),0.3994104564189911,0.4574027955532074,0.4009115695953369,0.371827632188797,0.36582252383232117,f1_score,,,Jurkat,
69,expression/pert_prediction_essential_deg,K-562.3,"{'f1_score': 0.43158915638923645, 'recall': 0.5612473487854004, 'precision': 0.4219183921813965, 'f1_classwise': 0.42178332805633545, 'f1_score_nans_are_zeros': 0.4155687391757965, 'primary_metric': 'f1_score'}",scGenePT_NCBI+UniProt_(D=1536),0.43158915638923645,0.5612473487854004,0.4219183921813965,0.42178332805633545,0.4155687391757965,f1_score,,,K-562,
68,expression/pert_prediction_essential_deg,hTERT-RPE1.3,"{'f1_score': 0.3459938168525696, 'recall': 0.3876429498195648, 'precision': 0.36994054913520813, 'f1_classwise': 0.3284350335597992, 'f1_score_nans_are_zeros': 0.3256739675998688, 'primary_metric': 'f1_score'}",AIDOcell_10M_essential_CELL_LINE_2025_11_26_(D=256),0.3459938168525696,0.3876429498195648,0.36994054913520813,0.3284350335597992,0.3256739675998688,f1_score,,,hTERT-RPE1,
68,expression/pert_prediction_essential_deg,Jurkat.3,"{'f1_score': 0.3529415726661682, 'recall': 0.38213610649108887, 'precision': 0.37115681171417236, 'f1_classwise': 0.32383838295936584, 'f1_score_nans_are_zeros': 0.3217468857765198, 'primary_metric': 'f1_score'}",AIDOcell_3M_essential_CELL_LINE_2025_11_26_(D=128),0.3529415726661682,0.38213610649108887,0.37115681171417236,0.32383838295936584,0.3217468857765198,f1_score,,,Jurkat,
57,expression/pert_prediction_essential_deg,Hep-G2.3,"{'f1_score': 0.4064624607563019, 'recall': 0.4796788692474365, 'precision': 0.4136039912700653, 'f1_classwise': 0.3767201006412506, 'f1_score_nans_are_zeros': 0.36496472358703613, 'primary_metric': 'f1_score'}",AIDOcell_100M_essential_CELL_LINE_2025_11_26_(D=640),0.4064624607563019,0.4796788692474365,0.4136039912700653,0.3767201006412506,0.36496472358703613,f1_score,,,Hep-G2,
69,expression/pert_prediction_essential_deg,hTERT-RPE1.3,"{'f1_score': 0.3559361696243286, 'recall': 0.4070506989955902, 'precision': 0.37867915630340576, 'f1_classwise': 0.338185578584671, 'f1_score_nans_are_zeros': 0.3349977135658264, 'primary_metric': 'f1_score'}",ESM2_(D=1280),0.3559361696243286,0.4070506989955902,0.37867915630340576,0.338185578584671,0.3349977135658264,f1_score,,,hTERT-RPE1,
69,expression/pert_prediction_essential_deg,Jurkat.3,"{'f1_score': 0.3953550457954407, 'recall': 0.4669192433357239, 'precision': 0.4019853472709656, 'f1_classwise': 0.36921820044517517, 'f1_score_nans_are_zeros': 0.3623712360858917, 'primary_metric': 'f1_score'}",GenotypeVAE_(D=256),0.3953550457954407,0.4669192433357239,0.4019853472709656,0.36921820044517517,0.3623712360858917,f1_score,,,Jurkat,
58,expression/pert_prediction_essential_deg,Hep-G2.3,"{'f1_score': 0.42681998014450073, 'recall': 0.5271009802818298, 'precision': 0.4274897575378418, 'f1_classwise': 0.39569827914237976, 'f1_score_nans_are_zeros': 0.3830874562263489, 'primary_metric': 'f1_score'}",DepMap_Gene_Effect_(D=318),0.42681998014450073,0.5271009802818298,0.4274897575378418,0.39569827914237976,0.3830874562263489,f1_score,,,Hep-G2,
70,expression/pert_prediction_essential_deg,K-562.3,"{'f1_score': 0.4181130528450012, 'recall': 0.5200077295303345, 'precision': 0.4100813865661621, 'f1_classwise': 0.4077446460723877, 'f1_score_nans_are_zeros': 0.4023508131504059, 'primary_metric': 'f1_score'}",scGenePT_GO_BP_(D=1536),0.4181130528450012,0.5200077295303345,0.4100813865661621,0.4077446460723877,0.4023508131504059,f1_score,,,K-562,
70,expression/pert_prediction_essential_deg,Jurkat.3,"{'f1_score': 0.36916789412498474, 'recall': 0.39922377467155457, 'precision': 0.37877070903778076, 'f1_classwise': 0.3399389088153839, 'f1_score_nans_are_zeros': 0.3369593620300293, 'primary_metric': 'f1_score'}",scGPT_essential_CELL_LINE_controls_(D=512),0.36916789412498474,0.39922377467155457,0.37877070903778076,0.3399389088153839,0.3369593620300293,f1_score,,,Jurkat,
70,expression/pert_prediction_essential_deg,hTERT-RPE1.3,"{'f1_score': 0.31950506567955017, 'recall': 0.3767830431461334, 'precision': 0.36516737937927246, 'f1_classwise': 0.3028029501438141, 'f1_score_nans_are_zeros': 0.30018869042396545, 'primary_metric': 'f1_score'}",TranscriptFormer_essential_CELL_LINE_controls_(D=2048),0.31950506567955017,0.3767830431461334,0.36516737937927246,0.3028029501438141,0.30018869042396545,f1_score,,,hTERT-RPE1,
71,expression/pert_prediction_essential_deg,K-562.3,"{'f1_score': 0.3546587824821472, 'recall': 0.4272397458553314, 'precision': 0.3698088228702545, 'f1_classwise': 0.34348055720329285, 'f1_score_nans_are_zeros': 0.34036949276924133, 'primary_metric': 'f1_score'}",Geneformer_essential_CELL_LINE_controls_(D=512),0.3546587824821472,0.4272397458553314,0.3698088228702545,0.34348055720329285,0.34036949276924133,f1_score,,,K-562,
59,expression/pert_prediction_essential_deg,Hep-G2.3,"{'f1_score': 0.40325555205345154, 'recall': 0.4468429684638977, 'precision': 0.40826982259750366, 'f1_classwise': 0.3711709976196289, 'f1_score_nans_are_zeros': 0.3615947663784027, 'primary_metric': 'f1_score'}",scGPT_essential_CELL_LINE_controls_(D=512),0.40325555205345154,0.4468429684638977,0.40826982259750366,0.3711709976196289,0.3615947663784027,f1_score,,,Hep-G2,
60,expression/pert_prediction_essential_deg,Hep-G2.3,"{'f1_score': 0.4327450692653656, 'recall': 0.5113559365272522, 'precision': 0.4293966293334961, 'f1_classwise': 0.40432000160217285, 'f1_score_nans_are_zeros': 0.39012545347213745, 'primary_metric': 'f1_score'}",scGenePT_GO_BP_(D=1536),0.4327450692653656,0.5113559365272522,0.4293966293334961,0.40432000160217285,0.39012545347213745,f1_score,,,Hep-G2,
61,expression/pert_prediction_essential_deg,Hep-G2.3,"{'f1_score': 0.4093811810016632, 'recall': 0.5064867734909058, 'precision': 0.41802528500556946, 'f1_classwise': 0.3798270523548126, 'f1_score_nans_are_zeros': 0.3675898313522339, 'primary_metric': 'f1_score'}",STRING_sequence_(D=1024),0.4093811810016632,0.5064867734909058,0.41802528500556946,0.3798270523548126,0.3675898313522339,f1_score,,,Hep-G2,
62,expression/pert_prediction_essential_deg,Hep-G2.3,"{'f1_score': 0.34117886424064636, 'recall': 0.4094102680683136, 'precision': 0.38308951258659363, 'f1_classwise': 0.3107244670391083, 'f1_score_nans_are_zeros': 0.30472153425216675, 'primary_metric': 'f1_score'}",TranscriptFormer_essential_CELL_LINE_controls_(D=2048),0.34117886424064636,0.4094102680683136,0.38308951258659363,0.3107244670391083,0.30472153425216675,f1_score,,,Hep-G2,
39,expression/pert_prediction_essential_deg,K-562.4,"{'f1_score': 0.33346545696258545, 'recall': 0.3532535433769226, 'precision': 0.3474331796169281, 'f1_classwise': 0.3221919536590576, 'f1_score_nans_are_zeros': 0.32075849175453186, 'primary_metric': 'f1_score'}",AIDO.Cell_100M_positional_(D=640),0.33346545696258545,0.3532535433769226,0.3474331796169281,0.3221919536590576,0.32075849175453186,f1_score,,,K-562,
39,expression/pert_prediction_essential_deg,hTERT-RPE1.4,"{'f1_score': 0.3348179757595062, 'recall': 0.49288877844810486, 'precision': 0.39921998977661133, 'f1_classwise': 0.31247732043266296, 'f1_score_nans_are_zeros': 0.30548691749572754, 'primary_metric': 'f1_score'}",STRING_Spectral_Medium_Conf_(D=128),0.3348179757595062,0.49288877844810486,0.39921998977661133,0.31247732043266296,0.30548691749572754,f1_score,,,hTERT-RPE1,
39,expression/pert_prediction_essential_deg,Jurkat.4,"{'f1_score': 0.4018320143222809, 'recall': 0.46886327862739563, 'precision': 0.40975308418273926, 'f1_classwise': 0.3646528422832489, 'f1_score_nans_are_zeros': 0.35573458671569824, 'primary_metric': 'f1_score'}",STRING_network_(D=512),0.4018320143222809,0.46886327862739563,0.40975308418273926,0.3646528422832489,0.35573458671569824,f1_score,,,Jurkat,
63,expression/pert_prediction_essential_deg,Hep-G2.3,"{'f1_score': 0.4299817979335785, 'recall': 0.5362157821655273, 'precision': 0.4293416440486908, 'f1_classwise': 0.40159180760383606, 'f1_score_nans_are_zeros': 0.38714176416397095, 'primary_metric': 'f1_score'}",scGenePT_NCBI_(D=1536),0.4299817979335785,0.5362157821655273,0.4293416440486908,0.40159180760383606,0.38714176416397095,f1_score,,,Hep-G2,
40,expression/pert_prediction_essential_deg,K-562.4,"{'f1_score': 0.4164666533470154, 'recall': 0.5142779350280762, 'precision': 0.4088525176048279, 'f1_classwise': 0.40776896476745605, 'f1_score_nans_are_zeros': 0.4025298058986664, 'primary_metric': 'f1_score'}",scGenePT_NCBI+UniProt_(D=1536),0.4164666533470154,0.5142779350280762,0.4088525176048279,0.40776896476745605,0.4025298058986664,f1_score,,,K-562,
40,expression/pert_prediction_essential_deg,hTERT-RPE1.4,"{'f1_score': 0.361225426197052, 'recall': 0.40479984879493713, 'precision': 0.3857897222042084, 'f1_classwise': 0.3341701924800873, 'f1_score_nans_are_zeros': 0.3292549252510071, 'primary_metric': 'f1_score'}",PCA_Fair_essential_CELL_LINE_controls_(D=128),0.361225426197052,0.40479984879493713,0.3857897222042084,0.3341701924800873,0.3292549252510071,f1_score,,,hTERT-RPE1,
40,expression/pert_prediction_essential_deg,Jurkat.4,"{'f1_score': 0.39070364832878113, 'recall': 0.47697320580482483, 'precision': 0.40619292855262756, 'f1_classwise': 0.35396072268486023, 'f1_score_nans_are_zeros': 0.34560203552246094, 'primary_metric': 'f1_score'}",KG_WaveGC_G_StringDB_combined_0.0_(D=128),0.39070364832878113,0.47697320580482483,0.40619292855262756,0.35396072268486023,0.34560203552246094,f1_score,,,Jurkat,
41,expression/pert_prediction_essential_deg,Jurkat.4,"{'f1_score': 0.3931565582752228, 'recall': 0.4783421754837036, 'precision': 0.40537866950035095, 'f1_classwise': 0.3557906150817871, 'f1_score_nans_are_zeros': 0.34773942828178406, 'primary_metric': 'f1_score'}",scGenePT_GO_all_(D=1536),0.3931565582752228,0.4783421754837036,0.40537866950035095,0.3557906150817871,0.34773942828178406,f1_score,,,Jurkat,
41,expression/pert_prediction_essential_deg,hTERT-RPE1.4,"{'f1_score': 0.35417884588241577, 'recall': 0.40059828758239746, 'precision': 0.3828202486038208, 'f1_classwise': 0.327455073595047, 'f1_score_nans_are_zeros': 0.3227682113647461, 'primary_metric': 'f1_score'}",AIDOcell_3M_essential_CELL_LINE_2025_11_26_(D=128),0.35417884588241577,0.40059828758239746,0.3828202486038208,0.327455073595047,0.3227682113647461,f1_score,,,hTERT-RPE1,
41,expression/pert_prediction_essential_deg,K-562.4,"{'f1_score': 0.23668669164180756, 'recall': 0.388544499874115, 'precision': 0.3522551357746124, 'f1_classwise': 0.2294834405183792, 'f1_score_nans_are_zeros': 0.22760578989982605, 'primary_metric': 'f1_score'}",AIDOprot_first_(D=384),0.23668669164180756,0.388544499874115,0.3522551357746124,0.2294834405183792,0.22760578989982605,f1_score,,,K-562,
42,expression/pert_prediction_essential_deg,K-562.4,"{'f1_score': 0.3654349148273468, 'recall': 0.42300787568092346, 'precision': 0.37157559394836426, 'f1_classwise': 0.3553287982940674, 'f1_score_nans_are_zeros': 0.3522825539112091, 'primary_metric': 'f1_score'}",Geneformer_essential_CELL_LINE_controls_(D=512),0.3654349148273468,0.42300787568092346,0.37157559394836426,0.3553287982940674,0.3522825539112091,f1_score,,,K-562,
64,expression/pert_prediction_essential_deg,Hep-G2.3,"{'f1_score': 0.44535478949546814, 'recall': 0.5822279453277588, 'precision': 0.4411715269088745, 'f1_classwise': 0.4172239303588867, 'f1_score_nans_are_zeros': 0.4011751115322113, 'primary_metric': 'f1_score'}",GNN_Simple_Official_(D=256),0.44535478949546814,0.5822279453277588,0.4411715269088745,0.4172239303588867,0.4011751115322113,f1_score,,,Hep-G2,
42,expression/pert_prediction_essential_deg,Jurkat.4,"{'f1_score': 0.3564888536930084, 'recall': 0.38406676054000854, 'precision': 0.38082945346832275, 'f1_classwise': 0.31533560156822205, 'f1_score_nans_are_zeros': 0.31280797719955444, 'primary_metric': 'f1_score'}",AIDOdna_(D=4352),0.3564888536930084,0.38406676054000854,0.38082945346832275,0.31533560156822205,0.31280797719955444,f1_score,,,Jurkat,
42,expression/pert_prediction_essential_deg,hTERT-RPE1.4,"{'f1_score': 0.34182360768318176, 'recall': 0.3953917622566223, 'precision': 0.3816908597946167, 'f1_classwise': 0.3153400719165802, 'f1_score_nans_are_zeros': 0.3108164370059967, 'primary_metric': 'f1_score'}",TranscriptFormer_essential_CELL_LINE_controls_(D=2048),0.34182360768318176,0.3953917622566223,0.3816908597946167,0.3153400719165802,0.3108164370059967,f1_score,,,hTERT-RPE1,
43,expression/pert_prediction_essential_deg,K-562.4,"{'f1_score': 0.38357043266296387, 'recall': 0.46424347162246704, 'precision': 0.3880850076675415, 'f1_classwise': 0.3743349313735962, 'f1_score_nans_are_zeros': 0.37021175026893616, 'primary_metric': 'f1_score'}",AIDOcell_100M_essential_CELL_LINE_2025_11_26_(D=640),0.38357043266296387,0.46424347162246704,0.3880850076675415,0.3743349313735962,0.37021175026893616,f1_score,,,K-562,
43,expression/pert_prediction_essential_deg,Jurkat.4,"{'f1_score': 0.380250483751297, 'recall': 0.40523242950439453, 'precision': 0.3898308575153351, 'f1_classwise': 0.3390951156616211, 'f1_score_nans_are_zeros': 0.33490461111068726, 'primary_metric': 'f1_score'}",scGPT_essential_CELL_LINE_controls_(D=512),0.380250483751297,0.40523242950439453,0.3898308575153351,0.3390951156616211,0.33490461111068726,f1_score,,,Jurkat,
44,expression/pert_prediction_essential_deg,Jurkat.4,"{'f1_score': 0.376381516456604, 'recall': 0.40447238087654114, 'precision': 0.38828346133232117, 'f1_classwise': 0.33531177043914795, 'f1_score_nans_are_zeros': 0.3312899172306061, 'primary_metric': 'f1_score'}",scPRINT_essential_CELL_LINE_controls_(D=512),0.376381516456604,0.40447238087654114,0.38828346133232117,0.33531177043914795,0.3312899172306061,f1_score,,,Jurkat,
45,expression/pert_prediction_essential_deg,Jurkat.4,"{'f1_score': 0.3572971820831299, 'recall': 0.3888998031616211, 'precision': 0.38180941343307495, 'f1_classwise': 0.31649550795555115, 'f1_score_nans_are_zeros': 0.31366899609565735, 'primary_metric': 'f1_score'}",AIDO.Cell_3M_positional_(D=128),0.3572971820831299,0.3888998031616211,0.38180941343307495,0.31649550795555115,0.31366899609565735,f1_score,,,Jurkat,
44,expression/pert_prediction_essential_deg,K-562.4,"{'f1_score': 0.41213664412498474, 'recall': 0.5260200500488281, 'precision': 0.4075532853603363, 'f1_classwise': 0.40245321393013, 'f1_score_nans_are_zeros': 0.3977266848087311, 'primary_metric': 'f1_score'}",DepMap_Gene_Effect_(D=318),0.41213664412498474,0.5260200500488281,0.4075532853603363,0.40245321393013,0.3977266848087311,f1_score,,,K-562,
43,expression/pert_prediction_essential_deg,hTERT-RPE1.4,"{'f1_score': 0.3397361636161804, 'recall': 0.36338967084884644, 'precision': 0.3650861382484436, 'f1_classwise': 0.31351616978645325, 'f1_score_nans_are_zeros': 0.3101714253425598, 'primary_metric': 'f1_score'}",AIDO.Cell_10M_positional_(D=256),0.3397361636161804,0.36338967084884644,0.3650861382484436,0.31351616978645325,0.3101714253425598,f1_score,,,hTERT-RPE1,
45,expression/pert_prediction_essential_deg,K-562.4,"{'f1_score': 0.3948976397514343, 'recall': 0.5011004209518433, 'precision': 0.3974026143550873, 'f1_classwise': 0.3854878842830658, 'f1_score_nans_are_zeros': 0.3811143934726715, 'primary_metric': 'f1_score'}",STRING_sequence_(D=1024),0.3948976397514343,0.5011004209518433,0.3974026143550873,0.3854878842830658,0.3811143934726715,f1_score,,,K-562,
44,expression/pert_prediction_essential_deg,hTERT-RPE1.4,"{'f1_score': 0.2630879580974579, 'recall': 0.36859506368637085, 'precision': 0.37208837270736694, 'f1_classwise': 0.24219195544719696, 'f1_score_nans_are_zeros': 0.23820960521697998, 'primary_metric': 'f1_score'}",AIDOprot_mean_(D=384),0.2630879580974579,0.36859506368637085,0.37208837270736694,0.24219195544719696,0.23820960521697998,f1_score,,,hTERT-RPE1,
46,expression/pert_prediction_essential_deg,Jurkat.4,"{'f1_score': 0.36231571435928345, 'recall': 0.42070335149765015, 'precision': 0.38948771357536316, 'f1_classwise': 0.32334908843040466, 'f1_score_nans_are_zeros': 0.3187940716743469, 'primary_metric': 'f1_score'}",AIDOprot_seq+struct_(D=1024),0.36231571435928345,0.42070335149765015,0.38948771357536316,0.32334908843040466,0.3187940716743469,f1_score,,,Jurkat,
47,expression/pert_prediction_essential_deg,Jurkat.4,"{'f1_score': 0.4017345607280731, 'recall': 0.4799400866031647, 'precision': 0.4094208776950836, 'f1_classwise': 0.36497488617897034, 'f1_score_nans_are_zeros': 0.3557853102684021, 'primary_metric': 'f1_score'}",DepMap_Gene_Effect_(D=318),0.4017345607280731,0.4799400866031647,0.4094208776950836,0.36497488617897034,0.3557853102684021,f1_score,,,Jurkat,
45,expression/pert_prediction_essential_deg,hTERT-RPE1.4,"{'f1_score': 0.36241453886032104, 'recall': 0.4289354681968689, 'precision': 0.3915834128856659, 'f1_classwise': 0.335541695356369, 'f1_score_nans_are_zeros': 0.3302119970321655, 'primary_metric': 'f1_score'}",AIDOprot_seq+struct_(D=1024),0.36241453886032104,0.4289354681968689,0.3915834128856659,0.335541695356369,0.3302119970321655,f1_score,,,hTERT-RPE1,
46,expression/pert_prediction_essential_deg,K-562.4,"{'f1_score': 0.3706004023551941, 'recall': 0.4413042962551117, 'precision': 0.37865644693374634, 'f1_classwise': 0.3603268563747406, 'f1_score_nans_are_zeros': 0.3571876287460327, 'primary_metric': 'f1_score'}",ESM2_(D=1280),0.3706004023551941,0.4413042962551117,0.37865644693374634,0.3603268563747406,0.3571876287460327,f1_score,,,K-562,
46,expression/pert_prediction_essential_deg,hTERT-RPE1.4,"{'f1_score': 0.40395817160606384, 'recall': 0.5142925977706909, 'precision': 0.4193321466445923, 'f1_classwise': 0.37860581278800964, 'f1_score_nans_are_zeros': 0.36960819363594055, 'primary_metric': 'f1_score'}",STRING_network_(D=512),0.40395817160606384,0.5142925977706909,0.4193321466445923,0.37860581278800964,0.36960819363594055,f1_score,,,hTERT-RPE1,
47,expression/pert_prediction_essential_deg,K-562.4,"{'f1_score': 0.3222731351852417, 'recall': 0.40326961874961853, 'precision': 0.36089280247688293, 'f1_classwise': 0.31250014901161194, 'f1_score_nans_are_zeros': 0.3101550042629242, 'primary_metric': 'f1_score'}",TranscriptFormer_essential_CELL_LINE_controls_(D=2048),0.3222731351852417,0.40326961874961853,0.36089280247688293,0.31250014901161194,0.3101550042629242,f1_score,,,K-562,
48,expression/pert_prediction_essential_deg,Jurkat.4,"{'f1_score': 0.3839057981967926, 'recall': 0.43666183948516846, 'precision': 0.39709681272506714, 'f1_classwise': 0.34457823634147644, 'f1_score_nans_are_zeros': 0.3386480510234833, 'primary_metric': 'f1_score'}",STRING_sequence_(D=1024),0.3839057981967926,0.43666183948516846,0.39709681272506714,0.34457823634147644,0.3386480510234833,f1_score,,,Jurkat,
48,expression/pert_prediction_essential_deg,K-562.4,"{'f1_score': 0.39215007424354553, 'recall': 0.4805432856082916, 'precision': 0.39211249351501465, 'f1_classwise': 0.3826625645160675, 'f1_score_nans_are_zeros': 0.37850186228752136, 'primary_metric': 'f1_score'}",scGenePT_NCBI_(D=1536),0.39215007424354553,0.4805432856082916,0.39211249351501465,0.3826625645160675,0.37850186228752136,f1_score,,,K-562,
65,expression/pert_prediction_essential_deg,Hep-G2.3,"{'f1_score': 0.38866090774536133, 'recall': 0.4260214865207672, 'precision': 0.398475706577301, 'f1_classwise': 0.3571324646472931, 'f1_score_nans_are_zeros': 0.34854862093925476, 'primary_metric': 'f1_score'}",scPRINT_essential_CELL_LINE_controls_(D=512),0.38866090774536133,0.4260214865207672,0.398475706577301,0.3571324646472931,0.34854862093925476,f1_score,,,Hep-G2,
47,expression/pert_prediction_essential_deg,hTERT-RPE1.4,"{'f1_score': 0.38648566603660583, 'recall': 0.4744027853012085, 'precision': 0.4066047668457031, 'f1_classwise': 0.3605877161026001, 'f1_score_nans_are_zeros': 0.3531038463115692, 'primary_metric': 'f1_score'}",KG_WaveGC_G_StringDB_combined_0.0_(D=128),0.38648566603660583,0.4744027853012085,0.4066047668457031,0.3605877161026001,0.3531038463115692,f1_score,,,hTERT-RPE1,
49,expression/pert_prediction_essential_deg,Jurkat.4,"{'f1_score': 0.40652337670326233, 'recall': 0.4629150331020355, 'precision': 0.4096015691757202, 'f1_classwise': 0.3683542311191559, 'f1_score_nans_are_zeros': 0.35977476835250854, 'primary_metric': 'f1_score'}",scGenePT_NCBI+UniProt_(D=1536),0.40652337670326233,0.4629150331020355,0.4096015691757202,0.3683542311191559,0.35977476835250854,f1_score,,,Jurkat,
49,expression/pert_prediction_essential_deg,K-562.4,"{'f1_score': 0.33780330419540405, 'recall': 0.3741261065006256, 'precision': 0.3553412854671478, 'f1_classwise': 0.32701849937438965, 'f1_score_nans_are_zeros': 0.3250863552093506, 'primary_metric': 'f1_score'}",AIDO.Cell_10M_positional_(D=256),0.33780330419540405,0.3741261065006256,0.3553412854671478,0.32701849937438965,0.3250863552093506,f1_score,,,K-562,
50,expression/pert_prediction_essential_deg,Jurkat.4,"{'f1_score': 0.3654014468193054, 'recall': 0.3783998489379883, 'precision': 0.3783418834209442, 'f1_classwise': 0.32248908281326294, 'f1_score_nans_are_zeros': 0.3206535577774048, 'primary_metric': 'f1_score'}",AIDO.Cell_100M_positional_(D=640),0.3654014468193054,0.3783998489379883,0.3783418834209442,0.32248908281326294,0.3206535577774048,f1_score,,,Jurkat,
48,expression/pert_prediction_essential_deg,hTERT-RPE1.4,"{'f1_score': 0.38796353340148926, 'recall': 0.4566260278224945, 'precision': 0.40313392877578735, 'f1_classwise': 0.3617514371871948, 'f1_score_nans_are_zeros': 0.3546498417854309, 'primary_metric': 'f1_score'}",GenotypeVAE_(D=256),0.38796353340148926,0.4566260278224945,0.40313392877578735,0.3617514371871948,0.3546498417854309,f1_score,,,hTERT-RPE1,
50,expression/pert_prediction_essential_deg,K-562.4,"{'f1_score': 0.38929280638694763, 'recall': 0.49108558893203735, 'precision': 0.39283156394958496, 'f1_classwise': 0.37959691882133484, 'f1_score_nans_are_zeros': 0.37550243735313416, 'primary_metric': 'f1_score'}",RAG-16B_Human_Protein_Embedding_without_structure_mean_pooled_(D=2304),0.38929280638694763,0.49108558893203735,0.39283156394958496,0.37959691882133484,0.37550243735313416,f1_score,,,K-562,
