,dataset,fold,metrics,name,roc_auc,average_precision,f1_score,recall,precision,f1_classwise,f1_score_nans_are_zeros,primary_metric,cell_line,quantile
94,expression/pert_prediction_tahoe_deg,CVCL_1098.4,"{'f1_score': 0.6641754508018494, 'recall': 0.6733571887016296, 'precision': 0.6735022068023682, 'f1_classwise': 0.46014344692230225, 'f1_score_nans_are_zeros': 0.3903633952140808, 'primary_metric': 'f1_score'}",ecfp:2,,,0.6641754508018494,0.6733571887016296,0.6735022068023682,0.46014344692230225,0.3903633952140808,f1_score,CVCL_1098,
94,expression/pert_prediction_tahoe_deg,CVCL_1097.4,"{'f1_score': 0.5949670076370239, 'recall': 0.6057915687561035, 'precision': 0.6024824976921082, 'f1_classwise': 0.42089399695396423, 'f1_score_nans_are_zeros': 0.37227103114128113, 'primary_metric': 'f1_score'}",avalon,,,0.5949670076370239,0.6057915687561035,0.6024824976921082,0.42089399695396423,0.37227103114128113,f1_score,CVCL_1097,
92,expression/pert_prediction_tahoe_deg,CVCL_1094.4,"{'f1_score': 0.6142893433570862, 'recall': 0.6370201706886292, 'precision': 0.6241143941879272, 'f1_classwise': 0.38888683915138245, 'f1_score_nans_are_zeros': 0.34240618348121643, 'primary_metric': 'f1_score'}",maccs,,,0.6142893433570862,0.6370201706886292,0.6241143941879272,0.38888683915138245,0.34240618348121643,f1_score,CVCL_1094,
92,expression/pert_prediction_tahoe_deg,CVCL_1119.4,"{'f1_score': 0.5732066035270691, 'recall': 0.5918909907341003, 'precision': 0.577788233757019, 'f1_classwise': 0.42482757568359375, 'f1_score_nans_are_zeros': 0.37491336464881897, 'primary_metric': 'f1_score'}",MiniMol,,,0.5732066035270691,0.5918909907341003,0.577788233757019,0.42482757568359375,0.37491336464881897,f1_score,CVCL_1119,
95,expression/pert_prediction_tahoe_deg,CVCL_1098.4,"{'f1_score': 0.6146203279495239, 'recall': 0.6371565461158752, 'precision': 0.6195248961448669, 'f1_classwise': 0.38809624314308167, 'f1_score_nans_are_zeros': 0.34634828567504883, 'primary_metric': 'f1_score'}",ChemBERTa-77M-MLM,,,0.6146203279495239,0.6371565461158752,0.6195248961448669,0.38809624314308167,0.34634828567504883,f1_score,CVCL_1098,
93,expression/pert_prediction_tahoe_deg,CVCL_1094.4,"{'f1_score': 0.6271956562995911, 'recall': 0.6288568377494812, 'precision': 0.6385079026222229, 'f1_classwise': 0.39131876826286316, 'f1_score_nans_are_zeros': 0.35374438762664795, 'primary_metric': 'f1_score'}",secfp,,,0.6271956562995911,0.6288568377494812,0.6385079026222229,0.39131876826286316,0.35374438762664795,f1_score,CVCL_1094,
96,expression/pert_prediction_tahoe_deg,CVCL_1098.4,"{'f1_score': 0.6123118996620178, 'recall': 0.6279324889183044, 'precision': 0.6224143505096436, 'f1_classwise': 0.38644662499427795, 'f1_score_nans_are_zeros': 0.3444492816925049, 'primary_metric': 'f1_score'}",erg,,,0.6123118996620178,0.6279324889183044,0.6224143505096436,0.38644662499427795,0.3444492816925049,f1_score,CVCL_1098,
95,expression/pert_prediction_tahoe_deg,CVCL_1097.4,"{'f1_score': 0.5737136602401733, 'recall': 0.5960133075714111, 'precision': 0.5812698602676392, 'f1_classwise': 0.3969838321208954, 'f1_score_nans_are_zeros': 0.3527396321296692, 'primary_metric': 'f1_score'}",ChemBERTa-77M-MTR,,,0.5737136602401733,0.5960133075714111,0.5812698602676392,0.3969838321208954,0.3527396321296692,f1_score,CVCL_1097,
93,expression/pert_prediction_tahoe_deg,CVCL_1125.4,"{'f1_score': 0.777004599571228, 'recall': 0.7789382338523865, 'precision': 0.7843544483184814, 'f1_classwise': 0.4779682159423828, 'f1_score_nans_are_zeros': 0.3768079876899719, 'primary_metric': 'f1_score'}",chatgpt,,,0.777004599571228,0.7789382338523865,0.7843544483184814,0.4779682159423828,0.3768079876899719,f1_score,CVCL_1125,
94,expression/pert_prediction_tahoe_deg,CVCL_1125.4,"{'f1_score': 0.735500156879425, 'recall': 0.7390726804733276, 'precision': 0.7383325695991516, 'f1_classwise': 0.38160327076911926, 'f1_score_nans_are_zeros': 0.34444189071655273, 'primary_metric': 'f1_score'}",boltz_affinity_pred_value_protein,,,0.735500156879425,0.7390726804733276,0.7383325695991516,0.38160327076911926,0.34444189071655273,f1_score,CVCL_1125,
97,expression/pert_prediction_tahoe_deg,CVCL_1098.4,"{'f1_score': 0.6232202053070068, 'recall': 0.6462805867195129, 'precision': 0.6299698948860168, 'f1_classwise': 0.4035460948944092, 'f1_score_nans_are_zeros': 0.3546328544616699, 'primary_metric': 'f1_score'}",unimol2-570m-H,,,0.6232202053070068,0.6462805867195129,0.6299698948860168,0.4035460948944092,0.3546328544616699,f1_score,CVCL_1098,
94,expression/pert_prediction_tahoe_deg,CVCL_1119.4,"{'f1_score': 0.5524628162384033, 'recall': 0.5630592107772827, 'precision': 0.5576602816581726, 'f1_classwise': 0.39508891105651855, 'f1_score_nans_are_zeros': 0.3556191623210907, 'primary_metric': 'f1_score'}",boltz_affinity_pred_value_fragment,,,0.5524628162384033,0.5630592107772827,0.5576602816581726,0.39508891105651855,0.3556191623210907,f1_score,CVCL_1119,
95,expression/pert_prediction_tahoe_deg,CVCL_1119.4,"{'f1_score': 0.5856692790985107, 'recall': 0.594272255897522, 'precision': 0.5927464962005615, 'f1_classwise': 0.43786993622779846, 'f1_score_nans_are_zeros': 0.3862311542034149, 'primary_metric': 'f1_score'}",ecfp:2,,,0.5856692790985107,0.594272255897522,0.5927464962005615,0.43786993622779846,0.3862311542034149,f1_score,CVCL_1119,
98,expression/pert_prediction_tahoe_deg,CVCL_1098.4,"{'f1_score': 0.6327289938926697, 'recall': 0.6344834566116333, 'precision': 0.6430320739746094, 'f1_classwise': 0.4065701961517334, 'f1_score_nans_are_zeros': 0.3617517352104187, 'primary_metric': 'f1_score'}",topological,,,0.6327289938926697,0.6344834566116333,0.6430320739746094,0.4065701961517334,0.3617517352104187,f1_score,CVCL_1098,
96,expression/pert_prediction_tahoe_deg,CVCL_1125.4,"{'f1_score': 0.764424204826355, 'recall': 0.7748876810073853, 'precision': 0.7688534259796143, 'f1_classwise': 0.4505501091480255, 'f1_score_nans_are_zeros': 0.36731359362602234, 'primary_metric': 'f1_score'}",MiniMol,,,0.764424204826355,0.7748876810073853,0.7688534259796143,0.4505501091480255,0.36731359362602234,f1_score,CVCL_1125,
98,expression/pert_prediction_tahoe_deg,CVCL_1097.4,"{'f1_score': 0.5769771337509155, 'recall': 0.6058309674263, 'precision': 0.5856056213378906, 'f1_classwise': 0.40412530303001404, 'f1_score_nans_are_zeros': 0.35603365302085876, 'primary_metric': 'f1_score'}",maccs,,,0.5769771337509155,0.6058309674263,0.5856056213378906,0.40412530303001404,0.35603365302085876,f1_score,CVCL_1097,
99,expression/pert_prediction_tahoe_deg,CVCL_1098.4,"{'f1_score': 0.6449260711669922, 'recall': 0.6551204919815063, 'precision': 0.6528610587120056, 'f1_classwise': 0.42951157689094543, 'f1_score_nans_are_zeros': 0.37315237522125244, 'primary_metric': 'f1_score'}",avalon,,,0.6449260711669922,0.6551204919815063,0.6528610587120056,0.42951157689094543,0.37315237522125244,f1_score,CVCL_1098,
96,expression/pert_prediction_tahoe_deg,CVCL_1119.4,"{'f1_score': 0.5360409021377563, 'recall': 0.5569444894790649, 'precision': 0.5451902747154236, 'f1_classwise': 0.3789345920085907, 'f1_score_nans_are_zeros': 0.34053412079811096, 'primary_metric': 'f1_score'}",ChemBERTa-77M-MLM,,,0.5360409021377563,0.5569444894790649,0.5451902747154236,0.3789345920085907,0.34053412079811096,f1_score,CVCL_1119,
99,expression/pert_prediction_tahoe_deg,CVCL_1097.4,"{'f1_score': 0.6058794260025024, 'recall': 0.6083582043647766, 'precision': 0.6221872568130493, 'f1_classwise': 0.4324331283569336, 'f1_score_nans_are_zeros': 0.38228854537010193, 'primary_metric': 'f1_score'}",secfp,,,0.6058794260025024,0.6083582043647766,0.6221872568130493,0.4324331283569336,0.38228854537010193,f1_score,CVCL_1097,
100,expression/pert_prediction_tahoe_deg,CVCL_1098.4,"{'f1_score': 0.6316707730293274, 'recall': 0.649510383605957, 'precision': 0.6383799910545349, 'f1_classwise': 0.4139751195907593, 'f1_score_nans_are_zeros': 0.3608969449996948, 'primary_metric': 'f1_score'}",ChemBERTa-77M-MTR,,,0.6316707730293274,0.649510383605957,0.6383799910545349,0.4139751195907593,0.3608969449996948,f1_score,CVCL_1098,
97,expression/pert_prediction_tahoe_deg,CVCL_1119.4,"{'f1_score': 0.541998565196991, 'recall': 0.5631468892097473, 'precision': 0.5533359050750732, 'f1_classwise': 0.386653333902359, 'f1_score_nans_are_zeros': 0.34610694646835327, 'primary_metric': 'f1_score'}",erg,,,0.541998565196991,0.5631468892097473,0.5533359050750732,0.386653333902359,0.34610694646835327,f1_score,CVCL_1119,
98,expression/pert_prediction_tahoe_deg,CVCL_1119.4,"{'f1_score': 0.5454403758049011, 'recall': 0.5647385716438293, 'precision': 0.5537570118904114, 'f1_classwise': 0.3905126750469208, 'f1_score_nans_are_zeros': 0.34969186782836914, 'primary_metric': 'f1_score'}",unimol2-570m-H,,,0.5454403758049011,0.5647385716438293,0.5537570118904114,0.3905126750469208,0.34969186782836914,f1_score,CVCL_1119,
97,expression/pert_prediction_tahoe_deg,CVCL_1094.4,"{'f1_score': 0.6308302879333496, 'recall': 0.6369356513023376, 'precision': 0.6365301609039307, 'f1_classwise': 0.40218761563301086, 'f1_score_nans_are_zeros': 0.35618656873703003, 'primary_metric': 'f1_score'}",chatgpt,,,0.6308302879333496,0.6369356513023376,0.6365301609039307,0.40218761563301086,0.35618656873703003,f1_score,CVCL_1094,
98,expression/pert_prediction_tahoe_deg,CVCL_1094.4,"{'f1_score': 0.6191640496253967, 'recall': 0.6242980360984802, 'precision': 0.6242836117744446, 'f1_classwise': 0.3839053213596344, 'f1_score_nans_are_zeros': 0.3463457226753235, 'primary_metric': 'f1_score'}",boltz_affinity_pred_value_protein,,,0.6191640496253967,0.6242980360984802,0.6242836117744446,0.3839053213596344,0.3463457226753235,f1_score,CVCL_1094,
98,expression/pert_prediction_tahoe_deg,CVCL_1125.4,"{'f1_score': 0.735700249671936, 'recall': 0.7417261004447937, 'precision': 0.7380470633506775, 'f1_classwise': 0.3842985928058624, 'f1_score_nans_are_zeros': 0.3444904685020447, 'primary_metric': 'f1_score'}",boltz_affinity_pred_value_fragment,,,0.735700249671936,0.7417261004447937,0.7380470633506775,0.3842985928058624,0.3444904685020447,f1_score,CVCL_1125,
99,expression/pert_prediction_tahoe_deg,CVCL_1125.4,"{'f1_score': 0.7822839617729187, 'recall': 0.7879681587219238, 'precision': 0.7895686030387878, 'f1_classwise': 0.4894202947616577, 'f1_score_nans_are_zeros': 0.3815124034881592, 'primary_metric': 'f1_score'}",ecfp:2,,,0.7822839617729187,0.7879681587219238,0.7895686030387878,0.4894202947616577,0.3815124034881592,f1_score,CVCL_1125,
99,expression/pert_prediction_tahoe_deg,CVCL_1094.4,"{'f1_score': 0.6046496033668518, 'recall': 0.6202502250671387, 'precision': 0.6153945326805115, 'f1_classwise': 0.37358734011650085, 'f1_score_nans_are_zeros': 0.3342333137989044, 'primary_metric': 'f1_score'}",MolT5,,,0.6046496033668518,0.6202502250671387,0.6153945326805115,0.37358734011650085,0.3342333137989044,f1_score,CVCL_1094,
99,expression/pert_prediction_tahoe_deg,CVCL_1119.4,"{'f1_score': 0.5648479461669922, 'recall': 0.5689141750335693, 'precision': 0.5738463401794434, 'f1_classwise': 0.408934086561203, 'f1_score_nans_are_zeros': 0.36700817942619324, 'primary_metric': 'f1_score'}",topological,,,0.5648479461669922,0.5689141750335693,0.5738463401794434,0.408934086561203,0.36700817942619324,f1_score,CVCL_1119,
100,expression/pert_prediction_tahoe_deg,CVCL_1119.4,"{'f1_score': 0.5704258680343628, 'recall': 0.5799241065979004, 'precision': 0.5778321027755737, 'f1_classwise': 0.418137788772583, 'f1_score_nans_are_zeros': 0.3723621368408203, 'primary_metric': 'f1_score'}",avalon,,,0.5704258680343628,0.5799241065979004,0.5778321027755737,0.418137788772583,0.3723621368408203,f1_score,CVCL_1119,
103,expression/pert_prediction_tahoe_deg,CVCL_1098.4,"{'f1_score': 0.653400719165802, 'recall': 0.6541517376899719, 'precision': 0.6705242395401001, 'f1_classwise': 0.438436895608902, 'f1_score_nans_are_zeros': 0.3806782066822052, 'primary_metric': 'f1_score'}",secfp,,,0.653400719165802,0.6541517376899719,0.6705242395401001,0.438436895608902,0.3806782066822052,f1_score,CVCL_1098,
100,expression/pert_prediction_tahoe_deg,CVCL_1094.4,"{'f1_score': 0.6329038739204407, 'recall': 0.6480538845062256, 'precision': 0.6369907855987549, 'f1_classwise': 0.40964603424072266, 'f1_score_nans_are_zeros': 0.35884329676628113, 'primary_metric': 'f1_score'}",MiniMol,,,0.6329038739204407,0.6480538845062256,0.6369907855987549,0.40964603424072266,0.35884329676628113,f1_score,CVCL_1094,
100,expression/pert_prediction_tahoe_deg,CVCL_1125.4,"{'f1_score': 0.7352254986763, 'recall': 0.7495471835136414, 'precision': 0.7383245229721069, 'f1_classwise': 0.3884412944316864, 'f1_score_nans_are_zeros': 0.3439795970916748, 'primary_metric': 'f1_score'}",ChemBERTa-77M-MLM,,,0.7352254986763,0.7495471835136414,0.7383245229721069,0.3884412944316864,0.3439795970916748,f1_score,CVCL_1125,
101,expression/pert_prediction_tahoe_deg,CVCL_1125.4,"{'f1_score': 0.7291571497917175, 'recall': 0.7410781383514404, 'precision': 0.7365533709526062, 'f1_classwise': 0.38121774792671204, 'f1_score_nans_are_zeros': 0.3397373557090759, 'primary_metric': 'f1_score'}",erg,,,0.7291571497917175,0.7410781383514404,0.7365533709526062,0.38121774792671204,0.3397373557090759,f1_score,CVCL_1125,
104,expression/pert_prediction_tahoe_deg,CVCL_1098.4,"{'f1_score': 0.6322087049484253, 'recall': 0.6587916016578674, 'precision': 0.6412463784217834, 'f1_classwise': 0.4190847873687744, 'f1_score_nans_are_zeros': 0.3617618978023529, 'primary_metric': 'f1_score'}",maccs,,,0.6322087049484253,0.6587916016578674,0.6412463784217834,0.4190847873687744,0.3617618978023529,f1_score,CVCL_1098,
103,expression/pert_prediction_tahoe_deg,CVCL_1097.4,"{'f1_score': 0.6008078455924988, 'recall': 0.6103857159614563, 'precision': 0.6070401072502136, 'f1_classwise': 0.4286334216594696, 'f1_score_nans_are_zeros': 0.3774355947971344, 'primary_metric': 'f1_score'}",chatgpt,,,0.6008078455924988,0.6103857159614563,0.6070401072502136,0.4286334216594696,0.3774355947971344,f1_score,CVCL_1097,
102,expression/pert_prediction_tahoe_deg,CVCL_1125.4,"{'f1_score': 0.7373698949813843, 'recall': 0.7495787739753723, 'precision': 0.7429963946342468, 'f1_classwise': 0.39798781275749207, 'f1_score_nans_are_zeros': 0.3464105725288391, 'primary_metric': 'f1_score'}",unimol2-570m-H,,,0.7373698949813843,0.7495787739753723,0.7429963946342468,0.39798781275749207,0.3464105725288391,f1_score,CVCL_1125,
104,expression/pert_prediction_tahoe_deg,CVCL_1097.4,"{'f1_score': 0.5870258212089539, 'recall': 0.5959615707397461, 'precision': 0.5923404097557068, 'f1_classwise': 0.40900564193725586, 'f1_score_nans_are_zeros': 0.3648526668548584, 'primary_metric': 'f1_score'}",boltz_affinity_pred_value_protein,,,0.5870258212089539,0.5959615707397461,0.5923404097557068,0.40900564193725586,0.3648526668548584,f1_score,CVCL_1097,
102,expression/pert_prediction_tahoe_deg,CVCL_1119.4,"{'f1_score': 0.5466821789741516, 'recall': 0.5690268874168396, 'precision': 0.5568080544471741, 'f1_classwise': 0.3923240005970001, 'f1_score_nans_are_zeros': 0.3496210277080536, 'primary_metric': 'f1_score'}",ChemBERTa-77M-MTR,,,0.5466821789741516,0.5690268874168396,0.5568080544471741,0.3923240005970001,0.3496210277080536,f1_score,CVCL_1119,
103,expression/pert_prediction_tahoe_deg,CVCL_1125.4,"{'f1_score': 0.7404007315635681, 'recall': 0.7402641773223877, 'precision': 0.7460684776306152, 'f1_classwise': 0.3899329602718353, 'f1_score_nans_are_zeros': 0.3479316830635071, 'primary_metric': 'f1_score'}",topological,,,0.7404007315635681,0.7402641773223877,0.7460684776306152,0.3899329602718353,0.3479316830635071,f1_score,CVCL_1125,
105,expression/pert_prediction_tahoe_deg,CVCL_1097.4,"{'f1_score': 0.5668075084686279, 'recall': 0.5918569564819336, 'precision': 0.5756491422653198, 'f1_classwise': 0.3900045156478882, 'f1_score_nans_are_zeros': 0.3469177484512329, 'primary_metric': 'f1_score'}",MolT5,,,0.5668075084686279,0.5918569564819336,0.5756491422653198,0.3900045156478882,0.3469177484512329,f1_score,CVCL_1097,
102,expression/pert_prediction_tahoe_deg,CVCL_1094.4,"{'f1_score': 0.6111220121383667, 'recall': 0.616767168045044, 'precision': 0.6166515350341797, 'f1_classwise': 0.37315669655799866, 'f1_score_nans_are_zeros': 0.3397201895713806, 'primary_metric': 'f1_score'}",boltz_affinity_pred_value_fragment,,,0.6111220121383667,0.616767168045044,0.6166515350341797,0.37315669655799866,0.3397201895713806,f1_score,CVCL_1094,
103,expression/pert_prediction_tahoe_deg,CVCL_1119.4,"{'f1_score': 0.576421856880188, 'recall': 0.5772875547409058, 'precision': 0.593950092792511, 'f1_classwise': 0.4224052429199219, 'f1_score_nans_are_zeros': 0.3779028058052063, 'primary_metric': 'f1_score'}",secfp,,,0.576421856880188,0.5772875547409058,0.593950092792511,0.4224052429199219,0.3779028058052063,f1_score,CVCL_1119,
103,expression/pert_prediction_tahoe_deg,CVCL_1094.4,"{'f1_score': 0.6477362513542175, 'recall': 0.6562105417251587, 'precision': 0.6549758911132812, 'f1_classwise': 0.4293379485607147, 'f1_score_nans_are_zeros': 0.3716220557689667, 'primary_metric': 'f1_score'}",ecfp:2,,,0.6477362513542175,0.6562105417251587,0.6549758911132812,0.4293379485607147,0.3716220557689667,f1_score,CVCL_1094,
106,expression/pert_prediction_tahoe_deg,CVCL_1097.4,"{'f1_score': 0.597736656665802, 'recall': 0.6190232634544373, 'precision': 0.601030170917511, 'f1_classwise': 0.4280887544155121, 'f1_score_nans_are_zeros': 0.37510478496551514, 'primary_metric': 'f1_score'}",MiniMol,,,0.597736656665802,0.6190232634544373,0.601030170917511,0.4280887544155121,0.37510478496551514,f1_score,CVCL_1097,
105,expression/pert_prediction_tahoe_deg,CVCL_1119.4,"{'f1_score': 0.5584706664085388, 'recall': 0.5870496034622192, 'precision': 0.5665727257728577, 'f1_classwise': 0.4091387689113617, 'f1_score_nans_are_zeros': 0.36103761196136475, 'primary_metric': 'f1_score'}",maccs,,,0.5584706664085388,0.5870496034622192,0.5665727257728577,0.4091387689113617,0.36103761196136475,f1_score,CVCL_1119,
104,expression/pert_prediction_tahoe_deg,CVCL_1094.4,"{'f1_score': 0.6024354100227356, 'recall': 0.6142969727516174, 'precision': 0.6118065118789673, 'f1_classwise': 0.36612293124198914, 'f1_score_nans_are_zeros': 0.3320673108100891, 'primary_metric': 'f1_score'}",ChemBERTa-77M-MLM,,,0.6024354100227356,0.6142969727516174,0.6118065118789673,0.36612293124198914,0.3320673108100891,f1_score,CVCL_1094,
105,expression/pert_prediction_tahoe_deg,CVCL_1125.4,"{'f1_score': 0.7587025165557861, 'recall': 0.7639492750167847, 'precision': 0.764184832572937, 'f1_classwise': 0.43435433506965637, 'f1_score_nans_are_zeros': 0.3626285493373871, 'primary_metric': 'f1_score'}",avalon,,,0.7587025165557861,0.7639492750167847,0.764184832572937,0.43435433506965637,0.3626285493373871,f1_score,CVCL_1125,
106,expression/pert_prediction_tahoe_deg,CVCL_1119.4,"{'f1_score': 0.5415749549865723, 'recall': 0.5638784766197205, 'precision': 0.5506265163421631, 'f1_classwise': 0.3871360123157501, 'f1_score_nans_are_zeros': 0.3457520008087158, 'primary_metric': 'f1_score'}",MolT5,,,0.5415749549865723,0.5638784766197205,0.5506265163421631,0.3871360123157501,0.3457520008087158,f1_score,CVCL_1119,
105,expression/pert_prediction_tahoe_deg,CVCL_1094.4,"{'f1_score': 0.6011806130409241, 'recall': 0.6173824667930603, 'precision': 0.6154240965843201, 'f1_classwise': 0.3691142797470093, 'f1_score_nans_are_zeros': 0.3314514458179474, 'primary_metric': 'f1_score'}",erg,,,0.6011806130409241,0.6173824667930603,0.6154240965843201,0.3691142797470093,0.3314514458179474,f1_score,CVCL_1094,
108,expression/pert_prediction_tahoe_deg,CVCL_1098.4,"{'f1_score': 0.6487334966659546, 'recall': 0.653624415397644, 'precision': 0.6577228307723999, 'f1_classwise': 0.4337722957134247, 'f1_score_nans_are_zeros': 0.37594467401504517, 'primary_metric': 'f1_score'}",chatgpt,,,0.6487334966659546,0.653624415397644,0.6577228307723999,0.4337722957134247,0.37594467401504517,f1_score,CVCL_1098,
106,expression/pert_prediction_tahoe_deg,CVCL_1125.4,"{'f1_score': 0.7627155184745789, 'recall': 0.7748634219169617, 'precision': 0.7695553302764893, 'f1_classwise': 0.45416393876075745, 'f1_score_nans_are_zeros': 0.36532866954803467, 'primary_metric': 'f1_score'}",ChemBERTa-77M-MTR,,,0.7627155184745789,0.7748634219169617,0.7695553302764893,0.45416393876075745,0.36532866954803467,f1_score,CVCL_1125,
106,expression/pert_prediction_tahoe_deg,CVCL_1094.4,"{'f1_score': 0.609531044960022, 'recall': 0.6230744123458862, 'precision': 0.6194042563438416, 'f1_classwise': 0.37912121415138245, 'f1_score_nans_are_zeros': 0.3390478789806366, 'primary_metric': 'f1_score'}",unimol2-570m-H,,,0.609531044960022,0.6230744123458862,0.6194042563438416,0.37912121415138245,0.3390478789806366,f1_score,CVCL_1094,
109,expression/pert_prediction_tahoe_deg,CVCL_1098.4,"{'f1_score': 0.6261394023895264, 'recall': 0.6324998140335083, 'precision': 0.6311017870903015, 'f1_classwise': 0.3983664810657501, 'f1_score_nans_are_zeros': 0.35637378692626953, 'primary_metric': 'f1_score'}",boltz_affinity_pred_value_protein,,,0.6261394023895264,0.6324998140335083,0.6311017870903015,0.3983664810657501,0.35637378692626953,f1_score,CVCL_1098,
107,expression/pert_prediction_tahoe_deg,CVCL_1125.4,"{'f1_score': 0.7567352652549744, 'recall': 0.7569803595542908, 'precision': 0.7643905282020569, 'f1_classwise': 0.42628511786460876, 'f1_score_nans_are_zeros': 0.3611983060836792, 'primary_metric': 'f1_score'}",secfp,,,0.7567352652549744,0.7569803595542908,0.7643905282020569,0.42628511786460876,0.3611983060836792,f1_score,CVCL_1125,
108,expression/pert_prediction_tahoe_deg,CVCL_1097.4,"{'f1_score': 0.5782530903816223, 'recall': 0.5920905470848083, 'precision': 0.5820354223251343, 'f1_classwise': 0.3979751765727997, 'f1_score_nans_are_zeros': 0.3571036756038666, 'primary_metric': 'f1_score'}",boltz_affinity_pred_value_fragment,,,0.5782530903816223,0.5920905470848083,0.5820354223251343,0.3979751765727997,0.3571036756038666,f1_score,CVCL_1097,
110,expression/pert_prediction_tahoe_deg,CVCL_1098.4,"{'f1_score': 0.6191690564155579, 'recall': 0.6418694853782654, 'precision': 0.6255249381065369, 'f1_classwise': 0.3973560333251953, 'f1_score_nans_are_zeros': 0.3505200445652008, 'primary_metric': 'f1_score'}",MolT5,,,0.6191690564155579,0.6418694853782654,0.6255249381065369,0.3973560333251953,0.3505200445652008,f1_score,CVCL_1098,
109,expression/pert_prediction_tahoe_deg,CVCL_1097.4,"{'f1_score': 0.6098390817642212, 'recall': 0.6197914481163025, 'precision': 0.6175429224967957, 'f1_classwise': 0.44142937660217285, 'f1_score_nans_are_zeros': 0.3859040141105652, 'primary_metric': 'f1_score'}",ecfp:2,,,0.6098390817642212,0.6197914481163025,0.6175429224967957,0.44142937660217285,0.3859040141105652,f1_score,CVCL_1097,
107,expression/pert_prediction_tahoe_deg,CVCL_1094.4,"{'f1_score': 0.616057276725769, 'recall': 0.6186232566833496, 'precision': 0.6218340992927551, 'f1_classwise': 0.3771398067474365, 'f1_score_nans_are_zeros': 0.34380850195884705, 'primary_metric': 'f1_score'}",topological,,,0.616057276725769,0.6186232566833496,0.6218340992927551,0.3771398067474365,0.34380850195884705,f1_score,CVCL_1094,
111,expression/pert_prediction_tahoe_deg,CVCL_1098.4,"{'f1_score': 0.6512249708175659, 'recall': 0.6667191982269287, 'precision': 0.6559697985649109, 'f1_classwise': 0.4416198432445526, 'f1_score_nans_are_zeros': 0.378795325756073, 'primary_metric': 'f1_score'}",MiniMol,,,0.6512249708175659,0.6667191982269287,0.6559697985649109,0.4416198432445526,0.378795325756073,f1_score,CVCL_1098,
108,expression/pert_prediction_tahoe_deg,CVCL_1094.4,"{'f1_score': 0.6238938570022583, 'recall': 0.6326943039894104, 'precision': 0.6298710107803345, 'f1_classwise': 0.3915441334247589, 'f1_score_nans_are_zeros': 0.3509841859340668, 'primary_metric': 'f1_score'}",avalon,,,0.6238938570022583,0.6326943039894104,0.6298710107803345,0.3915441334247589,0.3509841859340668,f1_score,CVCL_1094,
110,expression/pert_prediction_tahoe_deg,CVCL_1097.4,"{'f1_score': 0.5575782656669617, 'recall': 0.5808396935462952, 'precision': 0.5668126344680786, 'f1_classwise': 0.3764897584915161, 'f1_score_nans_are_zeros': 0.3385646343231201, 'primary_metric': 'f1_score'}",ChemBERTa-77M-MLM,,,0.5575782656669617,0.5808396935462952,0.5668126344680786,0.3764897584915161,0.3385646343231201,f1_score,CVCL_1097,
109,expression/pert_prediction_tahoe_deg,CVCL_1125.4,"{'f1_score': 0.7694416642189026, 'recall': 0.7886032462120056, 'precision': 0.7748884558677673, 'f1_classwise': 0.4701406955718994, 'f1_score_nans_are_zeros': 0.37089964747428894, 'primary_metric': 'f1_score'}",maccs,,,0.7694416642189026,0.7886032462120056,0.7748884558677673,0.4701406955718994,0.37089964747428894,f1_score,CVCL_1125,
109,expression/pert_prediction_tahoe_deg,CVCL_1119.4,"{'f1_score': 0.576066255569458, 'recall': 0.5837489366531372, 'precision': 0.5836988091468811, 'f1_classwise': 0.4248669147491455, 'f1_score_nans_are_zeros': 0.37667956948280334, 'primary_metric': 'f1_score'}",chatgpt,,,0.576066255569458,0.5837489366531372,0.5836988091468811,0.4248669147491455,0.37667956948280334,f1_score,CVCL_1119,
111,expression/pert_prediction_tahoe_deg,CVCL_1097.4,"{'f1_score': 0.5682471394538879, 'recall': 0.5927560329437256, 'precision': 0.5791603922843933, 'f1_classwise': 0.39144232869148254, 'f1_score_nans_are_zeros': 0.3482130765914917, 'primary_metric': 'f1_score'}",erg,,,0.5682471394538879,0.5927560329437256,0.5791603922843933,0.39144232869148254,0.3482130765914917,f1_score,CVCL_1097,
110,expression/pert_prediction_tahoe_deg,CVCL_1125.4,"{'f1_score': 0.7356976270675659, 'recall': 0.7478171586990356, 'precision': 0.7395788431167603, 'f1_classwise': 0.3917323350906372, 'f1_score_nans_are_zeros': 0.34482502937316895, 'primary_metric': 'f1_score'}",MolT5,,,0.7356976270675659,0.7478171586990356,0.7395788431167603,0.3917323350906372,0.34482502937316895,f1_score,CVCL_1125,
110,expression/pert_prediction_tahoe_deg,CVCL_1119.4,"{'f1_score': 0.5593148469924927, 'recall': 0.5682387948036194, 'precision': 0.5666465163230896, 'f1_classwise': 0.4029092788696289, 'f1_score_nans_are_zeros': 0.3616120219230652, 'primary_metric': 'f1_score'}",boltz_affinity_pred_value_protein,,,0.5593148469924927,0.5682387948036194,0.5666465163230896,0.4029092788696289,0.3616120219230652,f1_score,CVCL_1119,
